timestamp,emg_voltage,muscle_state
2.51,0.19,rest
2.52,0.19,rest
2.53,0.19,rest
2.54,0.19,rest
2.55,0.19,rest
2.56,0.19,rest
2.57,0.19,rest
2.58,0.19,rest
2.59,0.19,rest
2.6,0.19,rest
2.61,0.19,rest
2.62,0.19,rest
2.63,0.19,rest
2.64,0.19,rest
2.65,0.2,rest
2.66,0.19,rest
2.67,0.2,rest
2.68,0.19,rest
2.69,0.19,rest
2.7,0.19,rest
2.71,0.19,rest
2.72,0.19,rest
2.73,0.19,rest
2.74,0.19,rest
2.75,0.19,rest
2.76,0.19,rest
2.77,0.19,rest
2.78,0.19,rest
2.79,0.19,rest
2.8,0.19,rest
2.81,0.2,rest
2.82,0.19,rest
2.83,0.19,rest
2.84,0.19,rest
2.85,0.19,rest
2.86,0.19,rest
2.87,0.19,rest
2.88,0.19,rest
2.89,0.19,rest
2.9,0.19,rest
2.91,0.19,rest
2.92,0.19,rest
2.93,0.19,rest
2.94,0.19,rest
2.95,0.19,rest
2.96,0.19,rest
2.97,0.19,rest
2.98,0.19,rest
2.99,0.19,rest
3.0,0.19,rest
3.01,0.19,rest
3.02,0.19,rest
3.03,0.2,rest
3.04,0.2,rest
3.05,0.19,rest
3.06,0.19,rest
3.07,0.2,rest
3.08,0.2,rest
3.09,0.19,rest
3.1,0.19,rest
3.11,0.2,rest
3.12,0.2,rest
3.13,0.2,rest
3.14,0.2,rest
3.15,0.19,rest
3.16,0.2,rest
3.17,0.2,rest
3.18,0.2,rest
3.19,0.2,rest
3.2,0.2,rest
3.21,0.2,rest
3.22,0.2,rest
3.23,0.2,rest
3.24,0.2,rest
3.25,0.2,rest
3.26,0.2,rest
3.27,0.2,rest
3.28,0.2,rest
3.29,0.2,rest
3.3,0.2,rest
3.31,0.2,rest
3.32,0.2,rest
3.33,0.2,rest
3.34,0.2,rest
3.35,0.21,rest
3.36,0.21,rest
3.37,0.21,rest
3.38,0.21,rest
3.39,0.22,rest
3.4,0.22,rest
3.41,0.22,rest
3.42,0.22,rest
3.43,0.23,rest
3.44,0.23,rest
3.45,0.23,rest
3.46,0.23,rest
3.47,0.23,rest
3.48,0.23,rest
3.49,0.23,rest
3.5,0.24,rest
3.51,0.24,rest
3.52,0.24,rest
3.53,0.24,rest
3.54,0.24,rest
3.55,0.24,rest
3.56,0.24,rest
3.57,0.24,rest
3.58,0.24,rest
3.59,0.24,rest
3.6,0.25,rest
3.61,0.25,rest
3.62,0.25,rest
3.63,0.25,rest
3.64,0.25,rest
3.65,0.25,rest
3.66,0.25,rest
3.67,0.25,rest
3.68,0.25,rest
3.69,0.25,rest
3.7,0.25,rest
3.71,0.26,rest
3.72,0.26,rest
3.73,0.26,rest
3.74,0.26,rest
3.75,0.27,rest
3.76,0.27,rest
3.77,0.26,rest
3.78,0.26,rest
3.79,0.27,rest
3.8,0.26,rest
3.81,0.27,rest
3.82,0.27,rest
3.83,0.27,rest
3.84,0.27,rest
3.85,0.27,rest
3.86,0.28,rest
3.87,0.28,rest
3.88,0.28,rest
3.89,0.28,rest
3.9,0.28,rest
3.91,0.28,rest
3.92,0.28,rest
3.93,0.28,rest
3.94,0.28,rest
3.95,0.28,rest
3.96,0.28,rest
3.97,0.28,rest
3.98,0.28,rest
3.99,0.28,rest
4.0,0.27,rest
4.01,0.27,rest
4.02,0.27,rest
4.03,0.26,rest
4.04,0.26,rest
4.05,0.26,rest
4.06,0.25,rest
4.07,0.25,rest
4.08,0.25,rest
4.09,0.25,rest
4.1,0.25,rest
4.11,0.25,rest
4.12,0.25,rest
4.13,0.25,rest
4.14,0.25,rest
4.15,0.25,rest
4.16,0.25,rest
4.17,0.25,rest
4.18,0.25,rest
4.19,0.24,rest
4.2,0.24,rest
4.21,0.24,rest
4.22,0.24,rest
4.23,0.25,rest
4.24,0.25,rest
4.25,0.25,rest
4.26,0.26,rest
4.27,0.26,rest
4.28,0.26,rest
4.29,0.26,rest
4.3,0.25,rest
4.31,0.25,rest
4.32,0.26,rest
4.33,0.26,rest
4.34,0.26,rest
4.35,0.26,rest
4.36,0.26,rest
4.37,0.26,rest
4.38,0.26,rest
4.39,0.26,rest
4.4,0.26,rest
4.41,0.26,rest
4.42,0.26,rest
4.43,0.26,rest
4.44,0.26,rest
4.45,0.26,rest
4.46,0.26,rest
4.47,0.25,rest
4.48,0.25,rest
4.49,0.25,rest
4.5,0.25,rest
4.51,0.25,rest
4.52,0.26,rest
4.53,0.26,rest
4.54,0.27,rest
4.55,0.27,rest
4.56,0.27,rest
4.57,0.27,rest
4.58,0.26,rest
4.59,0.26,rest
4.6,0.26,rest
4.61,0.26,rest
4.62,0.25,rest
4.63,0.25,rest
4.64,0.25,rest
4.65,0.25,rest
4.66,0.26,rest
4.67,0.26,rest
4.68,0.26,rest
4.69,0.26,rest
4.7,0.25,rest
4.71,0.25,rest
4.72,0.25,rest
4.73,0.25,rest
4.74,0.25,rest
4.75,0.26,rest
4.76,0.26,rest
4.77,0.26,rest
4.78,0.26,rest
4.79,0.26,rest
4.8,0.26,rest
4.81,0.26,rest
4.82,0.25,rest
4.83,0.25,rest
4.84,0.25,rest
4.85,0.25,rest
4.86,0.24,rest
4.87,0.24,rest
4.88,0.24,rest
4.89,0.24,rest
4.9,0.24,rest
4.91,0.24,rest
4.92,0.24,rest
4.93,0.24,rest
4.94,0.24,rest
4.95,0.24,rest
4.96,0.24,rest
4.97,0.24,rest
4.98,0.24,rest
4.99,0.24,rest
5.0,0.24,rest
5.01,0.24,rest
5.02,0.24,rest
5.03,0.24,rest
5.04,0.24,rest
5.05,0.24,rest
5.06,0.24,rest
5.07,0.24,rest
5.08,0.24,rest
5.09,0.24,rest
5.1,0.24,rest
5.11,0.23,rest
5.12,0.23,rest
5.13,0.24,rest
5.14,0.23,rest
5.15,0.23,rest
5.16,0.23,rest
5.17,0.23,rest
5.18,0.23,rest
5.19,0.23,rest
5.2,0.23,rest
5.21,0.24,rest
5.22,0.24,rest
5.23,0.24,rest
5.24,0.24,rest
5.25,0.25,rest
5.26,0.25,rest
5.27,0.25,rest
5.28,0.25,rest
5.29,0.25,rest
5.3,0.25,rest
5.31,0.25,rest
5.32,0.24,rest
5.33,0.24,rest
5.34,0.24,rest
5.35,0.25,rest
5.36,0.25,rest
5.37,0.25,rest
5.38,0.25,rest
5.39,0.25,rest
5.4,0.24,rest
5.41,0.24,rest
5.42,0.23,rest
5.43,0.23,rest
5.44,0.23,rest
5.45,0.23,rest
5.46,0.23,rest
5.47,0.23,rest
5.48,0.23,rest
5.49,0.23,rest
5.5,0.23,rest
5.51,0.23,rest
5.52,0.23,rest
5.53,0.23,rest
5.54,0.23,rest
5.55,0.23,rest
5.56,0.23,rest
5.57,0.24,rest
5.58,0.23,rest
5.59,0.24,rest
5.6,0.24,rest
5.61,0.24,rest
5.62,0.25,rest
5.63,0.25,rest
5.64,0.24,rest
5.65,0.24,rest
5.66,0.24,rest
5.67,0.24,rest
5.68,0.24,rest
5.69,0.24,rest
5.7,0.24,rest
5.71,0.24,rest
5.72,0.24,rest
5.73,0.24,rest
5.74,0.25,rest
5.75,0.25,rest
5.76,0.26,rest
5.77,0.26,rest
5.78,0.25,rest
5.79,0.25,rest
5.8,0.25,rest
5.81,0.25,rest
5.82,0.25,rest
5.83,0.25,rest
5.84,0.25,rest
5.85,0.26,rest
5.86,0.26,rest
5.87,0.25,rest
5.88,0.25,rest
5.89,0.25,rest
5.9,0.25,rest
5.91,0.25,rest
5.92,0.25,rest
5.93,0.25,rest
5.94,0.25,rest
5.95,0.25,rest
5.96,0.25,rest
5.97,0.25,rest
5.98,0.25,rest
5.99,0.25,rest
6.0,0.25,rest
6.01,0.25,rest
6.02,0.25,rest
6.03,0.25,rest
6.04,0.25,rest
6.05,0.25,rest
6.06,0.25,rest
6.07,0.25,rest
6.08,0.25,rest
6.09,0.25,rest
6.1,0.25,rest
6.11,0.25,rest
6.12,0.25,rest
6.13,0.25,rest
6.14,0.25,rest
6.15,0.25,rest
6.16,0.25,rest
6.17,0.25,rest
6.18,0.24,rest
6.19,0.24,rest
6.2,0.24,rest
6.21,0.25,rest
6.22,0.25,rest
6.23,0.25,rest
6.24,0.26,rest
6.25,0.26,rest
6.26,0.26,rest
6.27,0.26,rest
6.28,0.26,rest
6.29,0.25,rest
6.3,0.26,rest
6.31,0.26,rest
6.32,0.25,rest
6.33,0.25,rest
6.34,0.25,rest
6.35,0.25,rest
6.36,0.25,rest
6.37,0.25,rest
6.38,0.25,rest
6.39,0.24,rest
6.4,0.24,rest
6.41,0.24,rest
6.42,0.24,rest
6.43,0.24,rest
6.44,0.25,rest
6.45,0.26,rest
6.46,0.26,rest
6.47,0.26,rest
6.48,0.26,rest
6.49,0.26,rest
6.5,0.26,rest
6.51,0.26,rest
6.52,0.26,rest
6.53,0.26,rest
6.54,0.26,rest
6.55,0.26,rest
6.56,0.26,rest
6.57,0.26,rest
6.58,0.26,rest
6.59,0.26,rest
6.6,0.25,rest
6.61,0.25,rest
6.62,0.25,rest
6.63,0.25,rest
6.64,0.25,rest
6.65,0.25,rest
6.66,0.25,rest
6.67,0.25,rest
6.68,0.25,rest
6.69,0.25,rest
6.7,0.25,rest
6.71,0.25,rest
6.72,0.25,rest
6.73,0.25,rest
6.74,0.25,rest
6.75,0.25,rest
6.76,0.25,rest
6.77,0.26,rest
6.78,0.26,rest
6.79,0.26,rest
6.8,0.27,rest
6.81,0.27,rest
6.82,0.27,rest
6.83,0.27,rest
6.84,0.27,rest
6.85,0.27,rest
6.86,0.27,rest
6.87,0.27,rest
6.88,0.27,rest
6.89,0.27,rest
6.9,0.27,rest
6.91,0.27,rest
6.92,0.27,rest
6.93,0.27,rest
6.94,0.26,rest
6.95,0.26,rest
6.96,0.26,rest
6.97,0.26,rest
6.98,0.26,rest
6.99,0.26,rest
7.0,0.27,rest
7.01,0.27,rest
7.02,0.26,rest
7.03,0.27,rest
7.04,0.26,rest
7.05,0.26,rest
7.06,0.26,rest
7.07,0.27,rest
7.08,0.27,rest
7.09,0.27,rest
7.1,0.27,rest
7.11,0.27,rest
7.12,0.27,rest
7.13,0.27,rest
7.14,0.26,rest
7.15,0.27,rest
7.16,0.27,rest
7.17,0.27,rest
7.18,0.27,rest
7.19,0.27,rest
7.2,0.27,rest
7.21,0.27,rest
7.22,0.27,rest
7.23,0.27,rest
7.24,0.28,rest
7.25,0.28,rest
7.26,0.28,rest
7.27,0.27,rest
7.28,0.27,rest
7.29,0.27,rest
7.3,0.27,rest
7.31,0.27,rest
7.32,0.27,rest
7.33,0.27,rest
7.34,0.27,rest
7.35,0.27,rest
7.36,0.27,rest
7.37,0.27,rest
7.38,0.27,rest
7.39,0.26,rest
7.4,0.26,rest
7.41,0.26,rest
7.42,0.26,rest
7.43,0.26,rest
7.44,0.26,rest
7.45,0.25,rest
7.46,0.25,rest
7.47,0.25,rest
7.48,0.25,rest
7.49,0.26,rest
7.5,0.25,rest
7.51,0.26,rest
7.52,0.26,rest
7.53,0.26,rest
7.54,0.25,rest
7.55,0.25,rest
7.56,0.25,rest
7.57,0.26,rest
7.58,0.26,rest
7.59,0.26,rest
7.6,0.27,rest
7.61,0.27,rest
7.62,0.27,rest
7.63,0.27,rest
7.64,0.27,rest
7.65,0.27,rest
7.66,0.27,rest
7.67,0.28,rest
7.68,0.28,rest
7.69,0.29,rest
7.7,0.28,rest
7.71,0.28,rest
7.72,0.28,rest
7.73,0.28,rest
7.74,0.28,rest
7.75,0.29,rest
7.76,0.29,rest
7.77,0.3,rest
7.78,0.3,active
7.79,0.3,rest
7.8,0.3,rest
7.81,0.3,rest
7.82,0.3,rest
7.83,0.29,rest
7.84,0.29,rest
7.85,0.29,rest
7.86,0.29,rest
7.87,0.29,rest
7.88,0.28,rest
7.89,0.28,rest
7.9,0.27,rest
7.91,0.27,rest
7.92,0.26,rest
7.93,0.25,rest
7.94,0.25,rest
7.95,0.24,rest
7.96,0.24,rest
7.97,0.23,rest
7.98,0.23,rest
7.99,0.23,rest
8.0,0.22,rest
8.01,0.22,rest
8.02,0.22,rest
8.03,0.22,rest
8.04,0.21,rest
8.05,0.21,rest
8.06,0.21,rest
8.07,0.2,rest
8.08,0.2,rest
8.09,0.2,rest
8.1,0.2,rest
8.11,0.2,rest
8.12,0.2,rest
8.13,0.2,rest
8.14,0.19,rest
8.15,0.19,rest
8.16,0.19,rest
8.17,0.19,rest
8.18,0.19,rest
8.19,0.19,rest
8.2,0.19,rest
8.21,0.19,rest
8.22,0.19,rest
8.23,0.19,rest
8.24,0.19,rest
8.25,0.19,rest
8.26,0.19,rest
8.27,0.19,rest
8.28,0.19,rest
8.29,0.18,rest
8.3,0.18,rest
8.31,0.18,rest
8.32,0.18,rest
8.33,0.18,rest
8.34,0.18,rest
8.35,0.19,rest
8.36,0.18,rest
8.37,0.19,rest
8.38,0.18,rest
8.39,0.19,rest
8.4,0.19,rest
8.41,0.18,rest
8.42,0.19,rest
8.43,0.19,rest
8.44,0.19,rest
8.45,0.18,rest
8.46,0.19,rest
8.47,0.19,rest
8.48,0.19,rest
8.49,0.19,rest
8.5,0.19,rest
8.51,0.19,rest
8.52,0.19,rest
8.53,0.19,rest
8.54,0.19,rest
8.55,0.19,rest
8.56,0.19,rest
8.57,0.19,rest
8.58,0.19,rest
8.59,0.19,rest
8.6,0.19,rest
8.61,0.19,rest
8.62,0.2,rest
8.63,0.19,rest
8.64,0.19,rest
8.65,0.19,rest
8.66,0.19,rest
8.67,0.2,rest
8.68,0.2,rest
8.69,0.2,rest
8.7,0.2,rest
8.71,0.2,rest
8.72,0.2,rest
8.73,0.2,rest
8.74,0.2,rest
8.75,0.2,rest
8.76,0.2,rest
8.77,0.2,rest
8.78,0.2,rest
8.79,0.2,rest
8.8,0.2,rest
8.81,0.2,rest
8.82,0.2,rest
8.83,0.2,rest
8.84,0.2,rest
8.85,0.2,rest
8.86,0.2,rest
8.87,0.2,rest
8.88,0.2,rest
8.89,0.2,rest
8.9,0.2,rest
8.91,0.2,rest
8.92,0.2,rest
8.93,0.2,rest
8.94,0.2,rest
8.95,0.2,rest
8.96,0.2,rest
8.97,0.2,rest
8.98,0.2,rest
8.99,0.19,rest
9.0,0.19,rest
9.01,0.2,rest
9.02,0.2,rest
9.03,0.19,rest
9.04,0.2,rest
9.05,0.19,rest
9.06,0.19,rest
9.07,0.19,rest
9.08,0.19,rest
9.09,0.19,rest
9.1,0.19,rest
9.11,0.19,rest
9.12,0.19,rest
9.13,0.19,rest
9.14,0.19,rest
9.15,0.19,rest
9.16,0.19,rest
9.17,0.19,rest
9.18,0.19,rest
9.19,0.19,rest
9.2,0.19,rest
9.21,0.19,rest
9.22,0.18,rest
9.23,0.18,rest
9.24,0.19,rest
9.25,0.18,rest
9.26,0.19,rest
9.27,0.18,rest
9.28,0.18,rest
9.29,0.19,rest
9.3,0.19,rest
9.31,0.18,rest
9.32,0.18,rest
9.33,0.18,rest
9.34,0.18,rest
9.35,0.18,rest
9.36,0.18,rest
9.37,0.18,rest
9.38,0.18,rest
9.39,0.18,rest
9.4,0.18,rest
9.41,0.18,rest
9.42,0.18,rest
9.43,0.19,rest
9.44,0.18,rest
9.45,0.18,rest
9.46,0.19,rest
9.47,0.19,rest
9.48,0.19,rest
9.49,0.19,rest
9.5,0.18,rest
9.51,0.19,rest
9.52,0.18,rest
9.53,0.18,rest
9.54,0.18,rest
9.55,0.19,rest
9.56,0.19,rest
9.57,0.18,rest
9.58,0.19,rest
9.59,0.19,rest
9.6,0.19,rest
9.61,0.19,rest
9.62,0.19,rest
9.63,0.19,rest
9.64,0.18,rest
9.65,0.18,rest
9.66,0.18,rest
9.67,0.18,rest
9.68,0.19,rest
9.69,0.18,rest
9.7,0.18,rest
9.71,0.19,rest
9.72,0.18,rest
9.73,0.18,rest
9.74,0.19,rest
9.75,0.18,rest
9.76,0.18,rest
9.77,0.18,rest
9.78,0.18,rest
9.79,0.18,rest
9.8,0.18,rest
9.81,0.18,rest
9.82,0.18,rest
9.83,0.19,rest
9.84,0.19,rest
9.85,0.19,rest
9.86,0.19,rest
9.87,0.19,rest
9.88,0.19,rest
9.89,0.19,rest
9.9,0.19,rest
9.91,0.19,rest
9.92,0.19,rest
9.93,0.19,rest
9.94,0.19,rest
9.95,0.19,rest
9.96,0.19,rest
9.97,0.2,rest
9.98,0.2,rest
9.99,0.2,rest
10.0,0.2,rest
10.01,0.2,rest
10.02,0.2,rest
10.03,0.2,rest
10.04,0.2,rest
10.05,0.2,rest
10.06,0.2,rest
10.07,0.2,rest
10.08,0.2,rest
10.09,0.2,rest
10.1,0.2,rest
10.11,0.21,rest
10.12,0.21,rest
10.13,0.21,rest
10.14,0.2,rest
10.15,0.2,rest
10.16,0.2,rest
10.17,0.21,rest
10.18,0.21,rest
10.19,0.21,rest
10.2,0.22,rest
10.21,0.22,rest
10.22,0.22,rest
10.23,0.22,rest
10.24,0.22,rest
10.25,0.22,rest
10.26,0.22,rest
10.27,0.22,rest
10.28,0.22,rest
10.29,0.22,rest
10.3,0.23,rest
10.31,0.24,rest
10.32,0.25,rest
10.33,0.25,rest
10.34,0.26,rest
10.35,0.26,rest
10.36,0.25,rest
10.37,0.25,rest
10.38,0.25,rest
10.39,0.25,rest
10.4,0.25,rest
10.41,0.25,rest
10.42,0.25,rest
10.43,0.25,rest
10.44,0.25,rest
10.45,0.25,rest
10.46,0.25,rest
10.47,0.25,rest
10.48,0.25,rest
10.49,0.26,rest
10.5,0.26,rest
10.51,0.26,rest
10.52,0.26,rest
10.53,0.26,rest
10.54,0.26,rest
10.55,0.26,rest
10.56,0.25,rest
10.57,0.25,rest
10.58,0.26,rest
10.59,0.26,rest
10.6,0.26,rest
10.61,0.27,rest
10.62,0.28,rest
10.63,0.29,rest
10.64,0.29,rest
10.65,0.29,rest
10.66,0.29,rest
10.67,0.29,rest
10.68,0.28,rest
10.69,0.28,rest
10.7,0.28,rest
10.71,0.29,rest
10.72,0.29,rest
10.73,0.29,rest
10.74,0.28,rest
10.75,0.28,rest
10.76,0.29,rest
10.77,0.29,rest
10.78,0.29,rest
10.79,0.3,rest
10.8,0.3,active
10.81,0.3,active
10.82,0.31,active
10.83,0.31,active
10.84,0.32,active
10.85,0.32,active
10.86,0.32,active
10.87,0.33,active
10.88,0.33,active
10.89,0.34,active
10.9,0.33,active
10.91,0.33,active
10.92,0.33,active
10.93,0.32,active
10.94,0.32,active
10.95,0.32,active
10.96,0.32,active
10.97,0.32,active
10.98,0.33,active
10.99,0.33,active
11.0,0.32,active
11.01,0.32,active
11.02,0.33,active
11.03,0.33,active
11.04,0.33,active
11.05,0.34,active
11.06,0.34,active
11.07,0.35,active
11.08,0.35,active
11.09,0.36,active
11.1,0.36,active
11.11,0.36,active
11.12,0.36,active
11.13,0.35,active
11.14,0.35,active
11.15,0.36,active
11.16,0.36,active
11.17,0.37,active
11.18,0.37,active
11.19,0.37,active
11.2,0.37,active
11.21,0.35,active
11.22,0.34,active
11.23,0.34,active
11.24,0.34,active
11.25,0.35,active
11.26,0.36,active
11.27,0.36,active
11.28,0.36,active
11.29,0.35,active
11.3,0.35,active
11.31,0.34,active
11.32,0.34,active
11.33,0.34,active
11.34,0.34,active
11.35,0.35,active
11.36,0.34,active
11.37,0.34,active
11.38,0.33,active
11.39,0.33,active
11.4,0.33,active
11.41,0.32,active
11.42,0.32,active
11.43,0.31,active
11.44,0.31,active
11.45,0.3,rest
11.46,0.29,rest
11.47,0.28,rest
11.48,0.27,rest
11.49,0.26,rest
11.5,0.25,rest
11.51,0.24,rest
11.52,0.24,rest
11.53,0.23,rest
11.54,0.23,rest
11.55,0.23,rest
11.56,0.22,rest
11.57,0.22,rest
11.58,0.21,rest
11.59,0.21,rest
11.6,0.21,rest
11.61,0.2,rest
11.62,0.2,rest
11.63,0.2,rest
11.64,0.2,rest
11.65,0.2,rest
11.66,0.2,rest
11.67,0.2,rest
11.68,0.2,rest
11.69,0.2,rest
11.7,0.19,rest
11.71,0.19,rest
11.72,0.19,rest
11.73,0.19,rest
11.74,0.19,rest
11.75,0.19,rest
11.76,0.19,rest
11.77,0.19,rest
11.78,0.19,rest
11.79,0.19,rest
11.8,0.19,rest
11.81,0.19,rest
11.82,0.19,rest
11.83,0.19,rest
11.84,0.19,rest
11.85,0.19,rest
11.86,0.19,rest
11.87,0.18,rest
11.88,0.19,rest
11.89,0.18,rest
11.9,0.19,rest
11.91,0.19,rest
11.92,0.18,rest
11.93,0.19,rest
11.94,0.19,rest
11.95,0.18,rest
11.96,0.18,rest
11.97,0.18,rest
11.98,0.18,rest
11.99,0.18,rest
12.0,0.18,rest
12.01,0.18,rest
12.02,0.18,rest
12.03,0.18,rest
12.04,0.18,rest
12.05,0.18,rest
12.06,0.18,rest
12.07,0.18,rest
12.08,0.18,rest
12.09,0.18,rest
12.1,0.18,rest
12.11,0.18,rest
12.12,0.19,rest
12.13,0.18,rest
12.14,0.19,rest
12.15,0.18,rest
12.16,0.18,rest
12.17,0.19,rest
12.18,0.19,rest
12.19,0.19,rest
12.2,0.19,rest
12.21,0.19,rest
12.22,0.19,rest
12.23,0.19,rest
12.24,0.19,rest
12.25,0.19,rest
12.26,0.19,rest
12.27,0.19,rest
12.28,0.19,rest
12.29,0.19,rest
12.3,0.19,rest
12.31,0.19,rest
12.32,0.19,rest
12.33,0.19,rest
12.34,0.19,rest
12.35,0.19,rest
12.36,0.19,rest
12.37,0.19,rest
12.38,0.19,rest
12.39,0.19,rest
12.4,0.19,rest
12.41,0.19,rest
12.42,0.19,rest
12.43,0.19,rest
12.44,0.19,rest
12.45,0.19,rest
12.46,0.19,rest
12.47,0.19,rest
12.48,0.19,rest
12.49,0.19,rest
12.5,0.19,rest
12.51,0.19,rest
12.52,0.19,rest
12.53,0.19,rest
12.54,0.19,rest
12.55,0.19,rest
12.56,0.19,rest
12.57,0.19,rest
12.58,0.19,rest
12.59,0.19,rest
12.6,0.19,rest
12.61,0.19,rest
12.62,0.19,rest
12.63,0.19,rest
12.64,0.19,rest
12.65,0.19,rest
12.66,0.19,rest
12.67,0.19,rest
12.68,0.19,rest
12.69,0.19,rest
12.7,0.19,rest
12.71,0.19,rest
12.72,0.19,rest
12.73,0.19,rest
12.74,0.19,rest
