timestamp,raw_value,emg_voltage,filtered_value,muscle_state
0.87,135,0.11,0.11,rest
0.88,131,0.11,0.11,rest
0.89,129,0.1,0.11,rest
0.9,127,0.1,0.1,rest
0.91,127,0.1,0.1,rest
0.92,122,0.1,0.1,rest
0.93,120,0.1,0.1,rest
0.94,113,0.09,0.09,rest
0.95,118,0.1,0.09,rest
0.96,122,0.1,0.1,rest
0.97,123,0.1,0.1,rest
0.98,116,0.09,0.1,rest
0.99,122,0.1,0.1,rest
1.0,120,0.1,0.1,rest
1.01,127,0.1,0.1,rest
1.02,127,0.1,0.1,rest
1.03,128,0.1,0.1,rest
1.04,124,0.1,0.1,rest
1.05,125,0.1,0.1,rest
1.06,122,0.1,0.1,rest
1.07,117,0.09,0.1,rest
1.08,114,0.09,0.09,rest
1.09,113,0.09,0.09,rest
1.1,119,0.1,0.09,rest
1.11,116,0.09,0.09,rest
1.12,117,0.09,0.09,rest
1.13,115,0.09,0.09,rest
1.14,116,0.09,0.09,rest
1.15,118,0.1,0.09,rest
1.16,119,0.1,0.1,rest
1.17,115,0.09,0.09,rest
1.18,116,0.09,0.09,rest
1.19,117,0.09,0.09,rest
1.2,118,0.1,0.09,rest
1.21,116,0.09,0.09,rest
1.22,121,0.1,0.1,rest
1.23,125,0.1,0.1,rest
1.24,127,0.1,0.1,rest
1.25,142,0.11,0.11,rest
1.26,140,0.11,0.11,rest
1.27,141,0.11,0.11,rest
1.28,145,0.12,0.11,rest
1.29,144,0.12,0.12,rest
1.3,150,0.12,0.12,rest
1.31,165,0.13,0.12,rest
1.32,193,0.16,0.14,rest
1.33,185,0.15,0.15,rest
1.34,200,0.16,0.16,rest
1.35,204,0.16,0.16,rest
1.36,209,0.17,0.17,rest
1.37,234,0.19,0.18,rest
1.38,242,0.2,0.19,rest
1.39,238,0.19,0.19,rest
1.4,257,0.21,0.2,active
1.41,258,0.21,0.2,active
1.42,258,0.21,0.21,active
1.43,294,0.24,0.22,active
1.44,299,0.24,0.23,active
1.45,301,0.24,0.24,active
1.46,324,0.26,0.25,active
1.47,359,0.29,0.27,active
1.48,379,0.31,0.29,active
1.49,362,0.29,0.3,active
1.5,371,0.3,0.3,active
1.51,354,0.29,0.29,active
1.52,377,0.3,0.3,active
1.53,397,0.32,0.31,active
1.54,378,0.3,0.31,active
1.55,382,0.31,0.31,active
1.56,384,0.31,0.31,active
1.57,391,0.32,0.31,active
1.58,411,0.33,0.32,active
1.59,398,0.32,0.32,active
1.6,401,0.32,0.32,active
1.61,403,0.32,0.32,active
1.62,446,0.36,0.34,active
1.63,418,0.34,0.34,active
1.64,400,0.32,0.34,active
1.65,403,0.32,0.33,active
1.66,399,0.32,0.32,active
1.67,396,0.32,0.32,active
1.68,407,0.33,0.32,active
1.69,397,0.32,0.32,active
1.7,391,0.32,0.32,active
1.71,376,0.3,0.31,active
1.72,365,0.29,0.3,active
1.73,357,0.29,0.29,active
1.74,346,0.28,0.29,active
1.75,328,0.26,0.27,active
1.76,314,0.25,0.26,active
1.77,302,0.24,0.25,active
1.78,305,0.25,0.25,active
1.79,298,0.24,0.24,active
1.8,285,0.23,0.24,active
1.81,272,0.22,0.23,active
1.82,263,0.21,0.22,active
1.83,248,0.2,0.21,rest
1.84,239,0.19,0.2,rest
1.85,238,0.19,0.19,rest
1.86,228,0.18,0.19,rest
1.87,222,0.18,0.18,rest
1.88,213,0.17,0.18,rest
1.89,209,0.17,0.17,rest
1.9,198,0.16,0.17,rest
1.91,189,0.15,0.16,rest
1.92,191,0.15,0.15,rest
1.93,190,0.15,0.15,rest
1.94,186,0.15,0.15,rest
1.95,180,0.15,0.15,rest
1.96,175,0.14,0.14,rest
1.97,171,0.14,0.14,rest
1.98,171,0.14,0.14,rest
1.99,165,0.13,0.14,rest
2.0,191,0.15,0.14,rest
2.01,186,0.15,0.15,rest
2.02,183,0.15,0.15,rest
2.03,178,0.14,0.15,rest
2.04,172,0.14,0.14,rest
2.05,175,0.14,0.14,rest
2.06,165,0.13,0.14,rest
2.07,166,0.13,0.13,rest
2.08,165,0.13,0.13,rest
2.09,162,0.13,0.13,rest
2.1,158,0.13,0.13,rest
2.11,161,0.13,0.13,rest
2.12,160,0.13,0.13,rest
2.13,155,0.12,0.13,rest
2.14,153,0.12,0.13,rest
2.15,153,0.12,0.12,rest
2.16,159,0.13,0.13,rest
2.17,157,0.13,0.13,rest
2.18,160,0.13,0.13,rest
2.19,165,0.13,0.13,rest
2.2,166,0.13,0.13,rest
2.21,166,0.13,0.13,rest
2.22,164,0.13,0.13,rest
2.23,159,0.13,0.13,rest
2.24,169,0.14,0.13,rest
2.25,173,0.14,0.14,rest
2.26,171,0.14,0.14,rest
2.27,171,0.14,0.14,rest
2.28,171,0.14,0.14,rest
2.29,168,0.14,0.14,rest
2.3,179,0.14,0.14,rest
2.31,186,0.15,0.14,rest
2.32,179,0.14,0.15,rest
2.33,178,0.14,0.15,rest
2.34,196,0.16,0.15,rest
2.35,210,0.17,0.16,rest
2.36,218,0.18,0.17,rest
2.37,213,0.17,0.17,rest
2.38,209,0.17,0.17,rest
2.39,236,0.19,0.18,rest
2.4,274,0.22,0.2,active
2.41,282,0.23,0.22,active
2.42,275,0.22,0.22,active
2.43,266,0.21,0.22,active
2.44,299,0.24,0.23,active
2.45,307,0.25,0.24,active
2.46,351,0.28,0.26,active
2.47,327,0.26,0.27,active
2.48,337,0.27,0.27,active
2.49,359,0.29,0.28,active
2.5,353,0.28,0.28,active
2.51,341,0.27,0.28,active
2.52,340,0.27,0.28,active
2.53,335,0.27,0.27,active
2.54,374,0.3,0.28,active
2.55,360,0.29,0.29,active
2.56,380,0.31,0.3,active
2.57,371,0.3,0.3,active
2.58,382,0.31,0.3,active
2.59,375,0.3,0.3,active
2.6,380,0.31,0.3,active
2.61,367,0.3,0.3,active
2.62,382,0.31,0.3,active
2.63,383,0.31,0.31,active
2.64,383,0.31,0.31,active
2.65,372,0.3,0.31,active
2.66,387,0.31,0.31,active
2.67,395,0.32,0.31,active
2.68,390,0.31,0.32,active
2.69,374,0.3,0.31,active
2.7,382,0.31,0.31,active
2.71,382,0.31,0.31,active
2.72,407,0.33,0.32,active
2.73,385,0.31,0.32,active
2.74,376,0.3,0.31,active
2.75,379,0.31,0.31,active
2.76,368,0.3,0.3,active
2.77,361,0.29,0.3,active
2.78,344,0.28,0.29,active
2.79,341,0.27,0.28,active
2.8,318,0.26,0.27,active
2.81,310,0.25,0.26,active
2.82,304,0.24,0.25,active
2.83,296,0.24,0.24,active
2.84,280,0.23,0.23,active
2.85,276,0.22,0.23,active
2.86,264,0.21,0.22,active
2.87,258,0.21,0.21,active
2.88,252,0.2,0.21,active
2.89,251,0.2,0.2,active
2.9,240,0.19,0.2,rest
2.91,231,0.19,0.19,rest
2.92,233,0.19,0.19,rest
2.93,237,0.19,0.19,rest
2.94,232,0.19,0.19,rest
2.95,228,0.18,0.19,rest
2.96,217,0.17,0.18,rest
2.97,207,0.17,0.17,rest
2.98,204,0.16,0.17,rest
2.99,207,0.17,0.17,rest
3.0,205,0.17,0.17,rest
3.01,203,0.16,0.16,rest
3.02,203,0.16,0.16,rest
3.03,194,0.16,0.16,rest
3.04,201,0.16,0.16,rest
3.05,194,0.16,0.16,rest
3.06,192,0.15,0.16,rest
3.07,201,0.16,0.16,rest
3.08,200,0.16,0.16,rest
3.09,200,0.16,0.16,rest
3.1,198,0.16,0.16,rest
3.11,197,0.16,0.16,rest
3.12,193,0.16,0.16,rest
3.13,188,0.15,0.15,rest
3.14,194,0.16,0.15,rest
3.15,188,0.15,0.15,rest
3.16,190,0.15,0.15,rest
3.17,193,0.16,0.15,rest
3.18,195,0.16,0.16,rest
3.19,196,0.16,0.16,rest
3.2,194,0.16,0.16,rest
3.21,193,0.16,0.16,rest
3.22,197,0.16,0.16,rest
3.23,192,0.15,0.16,rest
3.24,191,0.15,0.16,rest
3.25,193,0.16,0.15,rest
3.26,192,0.15,0.15,rest
3.27,194,0.16,0.16,rest
3.28,194,0.16,0.16,rest
3.29,192,0.15,0.16,rest
3.3,193,0.16,0.16,rest
3.31,195,0.16,0.16,rest
3.32,186,0.15,0.15,rest
3.33,188,0.15,0.15,rest
3.34,199,0.16,0.15,rest
3.35,208,0.17,0.16,rest
3.36,209,0.17,0.17,rest
3.37,220,0.18,0.17,rest
3.38,216,0.17,0.17,rest
3.39,221,0.18,0.18,rest
3.4,214,0.17,0.18,rest
3.41,214,0.17,0.17,rest
3.42,233,0.19,0.18,rest
3.43,233,0.19,0.18,rest
3.44,253,0.2,0.19,active
3.45,244,0.2,0.2,rest
3.46,235,0.19,0.2,rest
3.47,240,0.19,0.19,rest
3.48,261,0.21,0.2,active
3.49,273,0.22,0.21,active
3.5,280,0.23,0.22,active
3.51,269,0.22,0.22,active
3.52,294,0.24,0.23,active
3.53,286,0.23,0.23,active
3.54,294,0.24,0.23,active
3.55,297,0.24,0.24,active
3.56,291,0.23,0.24,active
3.57,292,0.24,0.24,active
3.58,301,0.24,0.24,active
3.59,345,0.28,0.26,active
3.6,344,0.28,0.27,active
3.61,350,0.28,0.28,active
3.62,379,0.31,0.29,active
3.63,367,0.3,0.3,active
3.64,390,0.31,0.31,active
3.65,407,0.33,0.32,active
3.66,380,0.31,0.32,active
3.67,401,0.32,0.32,active
3.68,388,0.31,0.32,active
3.69,404,0.33,0.32,active
3.7,378,0.3,0.31,active
3.71,392,0.32,0.31,active
3.72,388,0.31,0.31,active
3.73,396,0.32,0.32,active
3.74,404,0.33,0.32,active
3.75,400,0.32,0.32,active
3.76,423,0.34,0.33,active
3.77,442,0.36,0.34,active
3.78,421,0.34,0.35,active
3.79,418,0.34,0.34,active
3.8,395,0.32,0.33,active
3.81,376,0.3,0.32,active
3.82,364,0.29,0.3,active
3.83,360,0.29,0.29,active
3.84,350,0.28,0.29,active
3.85,345,0.28,0.28,active
3.86,329,0.27,0.27,active
3.87,316,0.25,0.26,active
3.88,306,0.25,0.25,active
3.89,297,0.24,0.25,active
3.9,280,0.23,0.24,active
3.91,272,0.22,0.23,active
3.92,266,0.21,0.22,active
3.93,254,0.2,0.21,active
3.94,250,0.2,0.21,rest
3.95,250,0.2,0.2,rest
3.96,238,0.19,0.2,rest
3.97,229,0.18,0.19,rest
3.98,227,0.18,0.19,rest
3.99,222,0.18,0.18,rest
4.0,216,0.17,0.18,rest
4.01,210,0.17,0.17,rest
4.02,204,0.16,0.17,rest
4.03,194,0.16,0.16,rest
4.04,189,0.15,0.16,rest
4.05,184,0.15,0.15,rest
4.06,181,0.15,0.15,rest
4.07,179,0.14,0.15,rest
4.08,176,0.14,0.14,rest
4.09,175,0.14,0.14,rest
4.1,172,0.14,0.14,rest
4.11,169,0.14,0.14,rest
4.12,166,0.13,0.14,rest
4.13,164,0.13,0.13,rest
4.14,162,0.13,0.13,rest
4.15,162,0.13,0.13,rest
4.16,160,0.13,0.13,rest
4.17,158,0.13,0.13,rest
4.18,160,0.13,0.13,rest
4.19,173,0.14,0.13,rest
4.2,172,0.14,0.14,rest
4.21,170,0.14,0.14,rest
4.22,165,0.13,0.14,rest
4.23,170,0.14,0.14,rest
4.24,174,0.14,0.14,rest
4.25,168,0.14,0.14,rest
4.26,170,0.14,0.14,rest
4.27,173,0.14,0.14,rest
4.28,170,0.14,0.14,rest
4.29,168,0.14,0.14,rest
4.3,170,0.14,0.14,rest
4.31,170,0.14,0.14,rest
4.32,166,0.13,0.14,rest
4.33,172,0.14,0.14,rest
4.34,168,0.14,0.14,rest
4.35,171,0.14,0.14,rest
4.36,176,0.14,0.14,rest
4.37,187,0.15,0.14,rest
4.38,190,0.15,0.15,rest
4.39,206,0.17,0.16,rest
4.4,256,0.21,0.18,active
4.41,260,0.21,0.2,active
4.42,251,0.2,0.21,active
4.43,269,0.22,0.21,active
4.44,268,0.22,0.21,active
4.45,274,0.22,0.22,active
4.46,293,0.24,0.23,active
4.47,299,0.24,0.23,active
4.48,281,0.23,0.23,active
4.49,281,0.23,0.23,active
4.5,281,0.23,0.23,active
4.51,296,0.24,0.23,active
4.52,302,0.24,0.24,active
4.53,297,0.24,0.24,active
4.54,308,0.25,0.24,active
4.55,308,0.25,0.25,active
4.56,311,0.25,0.25,active
4.57,302,0.24,0.25,active
4.58,317,0.26,0.25,active
4.59,340,0.27,0.26,active
4.6,337,0.27,0.27,active
4.61,333,0.27,0.27,active
4.62,318,0.26,0.26,active
4.63,356,0.29,0.27,active
4.64,362,0.29,0.28,active
4.65,349,0.28,0.29,active
4.66,345,0.28,0.28,active
4.67,350,0.28,0.28,active
4.68,347,0.28,0.28,active
4.69,353,0.28,0.28,active
4.7,359,0.29,0.29,active
4.71,355,0.29,0.29,active
4.72,348,0.28,0.28,active
4.73,345,0.28,0.28,active
4.74,329,0.27,0.27,active
4.75,334,0.27,0.27,active
4.76,332,0.27,0.27,active
4.77,332,0.27,0.27,active
4.78,326,0.26,0.27,active
4.79,321,0.26,0.26,active
4.8,316,0.25,0.26,active
4.81,306,0.25,0.25,active
4.82,299,0.24,0.25,active
4.83,287,0.23,0.24,active
4.84,285,0.23,0.23,active
4.85,269,0.22,0.22,active
4.86,261,0.21,0.22,active
4.87,259,0.21,0.21,active
4.88,255,0.21,0.21,active
4.89,248,0.2,0.2,rest
4.9,244,0.2,0.2,rest
4.91,236,0.19,0.19,rest
4.92,224,0.18,0.19,rest
4.93,219,0.18,0.18,rest
4.94,218,0.18,0.18,rest
4.95,212,0.17,0.17,rest
4.96,201,0.16,0.17,rest
4.97,197,0.16,0.16,rest
4.98,193,0.16,0.16,rest
4.99,184,0.15,0.15,rest
5.0,178,0.14,0.15,rest
5.01,179,0.14,0.14,rest
5.02,171,0.14,0.14,rest
5.03,179,0.14,0.14,rest
5.04,183,0.15,0.14,rest
5.05,189,0.15,0.15,rest
5.06,185,0.15,0.15,rest
5.07,186,0.15,0.15,rest
5.08,179,0.14,0.15,rest
5.09,175,0.14,0.14,rest
5.1,172,0.14,0.14,rest
5.11,168,0.14,0.14,rest
5.12,164,0.13,0.13,rest
5.13,166,0.13,0.13,rest
5.14,165,0.13,0.13,rest
5.15,162,0.13,0.13,rest
5.16,162,0.13,0.13,rest
5.17,160,0.13,0.13,rest
5.18,156,0.13,0.13,rest
5.19,154,0.12,0.13,rest
5.2,154,0.12,0.12,rest
5.21,153,0.12,0.12,rest
5.22,151,0.12,0.12,rest
5.23,154,0.12,0.12,rest
5.24,151,0.12,0.12,rest
5.25,151,0.12,0.12,rest
5.26,153,0.12,0.12,rest
5.27,154,0.12,0.12,rest
5.28,161,0.13,0.13,rest
5.29,165,0.13,0.13,rest
5.3,163,0.13,0.13,rest
5.31,158,0.13,0.13,rest
5.32,158,0.13,0.13,rest
5.33,163,0.13,0.13,rest
5.34,163,0.13,0.13,rest
5.35,157,0.13,0.13,rest
5.36,160,0.13,0.13,rest
5.37,159,0.13,0.13,rest
5.38,158,0.13,0.13,rest
5.39,159,0.13,0.13,rest
5.4,159,0.13,0.13,rest
5.41,152,0.12,0.13,rest
5.42,157,0.13,0.13,rest
5.43,154,0.12,0.12,rest
5.44,154,0.12,0.12,rest
5.45,155,0.12,0.12,rest
5.46,154,0.12,0.12,rest
5.47,153,0.12,0.12,rest
5.48,154,0.12,0.12,rest
5.49,155,0.12,0.12,rest
5.5,152,0.12,0.12,rest
5.51,153,0.12,0.12,rest
5.52,160,0.13,0.13,rest
5.53,158,0.13,0.13,rest
5.54,158,0.13,0.13,rest
5.55,160,0.13,0.13,rest
5.56,160,0.13,0.13,rest
5.57,164,0.13,0.13,rest
5.58,164,0.13,0.13,rest
5.59,165,0.13,0.13,rest
5.6,159,0.13,0.13,rest
5.61,170,0.14,0.13,rest
5.62,171,0.14,0.14,rest
5.63,174,0.14,0.14,rest
5.64,167,0.13,0.14,rest
5.65,180,0.15,0.14,rest
5.66,187,0.15,0.15,rest
5.67,201,0.16,0.15,rest
5.68,203,0.16,0.16,rest
5.69,214,0.17,0.17,rest
5.7,213,0.17,0.17,rest
5.71,257,0.21,0.19,active
5.72,291,0.23,0.21,active
5.73,282,0.23,0.23,active
5.74,288,0.23,0.23,active
5.75,282,0.23,0.23,active
5.76,291,0.23,0.23,active
5.77,312,0.25,0.24,active
5.78,316,0.25,0.25,active
5.79,329,0.27,0.26,active
5.8,334,0.27,0.26,active
5.81,326,0.26,0.27,active
5.82,322,0.26,0.26,active
5.83,316,0.25,0.26,active
5.84,322,0.26,0.26,active
5.85,333,0.27,0.26,active
5.86,326,0.26,0.26,active
5.87,328,0.26,0.26,active
5.88,329,0.27,0.26,active
5.89,313,0.25,0.26,active
5.9,302,0.24,0.25,active
5.91,291,0.23,0.24,active
5.92,284,0.23,0.23,active
5.93,278,0.22,0.23,active
5.94,276,0.22,0.22,active
5.95,277,0.22,0.22,active
5.96,268,0.22,0.22,active
5.97,272,0.22,0.22,active
5.98,262,0.21,0.22,active
5.99,255,0.21,0.21,active
6.0,252,0.2,0.21,active
6.01,257,0.21,0.21,active
6.02,248,0.2,0.2,rest
6.03,249,0.2,0.2,rest
6.04,242,0.2,0.2,rest
6.05,230,0.19,0.19,rest
6.06,226,0.18,0.19,rest
6.07,223,0.18,0.18,rest
6.08,214,0.17,0.18,rest
6.09,209,0.17,0.17,rest
6.1,205,0.17,0.17,rest
6.11,200,0.16,0.16,rest
6.12,193,0.16,0.16,rest
6.13,190,0.15,0.16,rest
6.14,183,0.15,0.15,rest
6.15,175,0.14,0.15,rest
6.16,176,0.14,0.14,rest
6.17,172,0.14,0.14,rest
6.18,168,0.14,0.14,rest
6.19,165,0.13,0.14,rest
6.2,161,0.13,0.13,rest
6.21,162,0.13,0.13,rest
6.22,166,0.13,0.13,rest
6.23,169,0.14,0.13,rest
6.24,167,0.13,0.14,rest
6.25,164,0.13,0.13,rest
6.26,167,0.13,0.13,rest
6.27,166,0.13,0.13,rest
6.28,167,0.13,0.13,rest
6.29,166,0.13,0.13,rest
6.3,161,0.13,0.13,rest
6.31,160,0.13,0.13,rest
6.32,158,0.13,0.13,rest
6.33,155,0.12,0.13,rest
6.34,156,0.13,0.13,rest
6.35,156,0.13,0.13,rest
6.36,155,0.12,0.13,rest
6.37,151,0.12,0.12,rest
6.38,150,0.12,0.12,rest
6.39,152,0.12,0.12,rest
6.4,160,0.13,0.12,rest
6.41,158,0.13,0.13,rest
6.42,155,0.12,0.13,rest
6.43,152,0.12,0.12,rest
6.44,151,0.12,0.12,rest
6.45,153,0.12,0.12,rest
6.46,151,0.12,0.12,rest
6.47,148,0.12,0.12,rest
6.48,153,0.12,0.12,rest
6.49,155,0.12,0.12,rest
6.5,152,0.12,0.12,rest
6.51,153,0.12,0.12,rest
6.52,149,0.12,0.12,rest
6.53,147,0.12,0.12,rest
6.54,145,0.12,0.12,rest
6.55,153,0.12,0.12,rest
6.56,158,0.13,0.12,rest
6.57,165,0.13,0.13,rest
6.58,191,0.15,0.14,rest
6.59,192,0.15,0.15,rest
6.6,212,0.17,0.16,rest
6.61,222,0.18,0.17,rest
6.62,245,0.2,0.18,rest
6.63,252,0.2,0.2,active
6.64,254,0.2,0.2,active
6.65,274,0.22,0.21,active
6.66,277,0.22,0.22,active
6.67,275,0.22,0.22,active
6.68,279,0.22,0.22,active
6.69,284,0.23,0.23,active
6.7,289,0.23,0.23,active
6.71,290,0.23,0.23,active
6.72,276,0.22,0.23,active
6.73,275,0.22,0.22,active
6.74,267,0.22,0.22,active
6.75,271,0.22,0.22,active
6.76,257,0.21,0.21,active
6.77,245,0.2,0.21,rest
6.78,246,0.2,0.2,rest
6.79,262,0.21,0.2,active
6.8,252,0.2,0.21,active
6.81,248,0.2,0.2,rest
6.82,270,0.22,0.21,active
6.83,265,0.21,0.21,active
6.84,264,0.21,0.21,active
6.85,263,0.21,0.21,active
6.86,250,0.2,0.21,rest
6.87,256,0.21,0.21,active
6.88,264,0.21,0.21,active
6.89,292,0.24,0.22,active
6.9,280,0.23,0.23,active
6.91,262,0.21,0.22,active
6.92,263,0.21,0.21,active
6.93,260,0.21,0.21,active
6.94,249,0.2,0.21,rest
6.95,250,0.2,0.2,rest
6.96,245,0.2,0.2,rest
6.97,247,0.2,0.2,rest
6.98,238,0.19,0.2,rest
6.99,237,0.19,0.19,rest
7.0,237,0.19,0.19,rest
7.01,227,0.18,0.19,rest
7.02,219,0.18,0.18,rest
7.03,220,0.18,0.18,rest
7.04,208,0.17,0.17,rest
7.05,207,0.17,0.17,rest
7.06,207,0.17,0.17,rest
7.07,200,0.16,0.16,rest
7.08,195,0.16,0.16,rest
7.09,190,0.15,0.16,rest
7.1,183,0.15,0.15,rest
7.11,176,0.14,0.15,rest
7.12,175,0.14,0.14,rest
7.13,174,0.14,0.14,rest
7.14,176,0.14,0.14,rest
7.15,171,0.14,0.14,rest
7.16,173,0.14,0.14,rest
7.17,168,0.14,0.14,rest
7.18,168,0.14,0.14,rest
7.19,167,0.13,0.14,rest
7.2,164,0.13,0.13,rest
7.21,163,0.13,0.13,rest
7.22,165,0.13,0.13,rest
7.23,160,0.13,0.13,rest
7.24,161,0.13,0.13,rest
7.25,159,0.13,0.13,rest
7.26,160,0.13,0.13,rest
7.27,156,0.13,0.13,rest
7.28,162,0.13,0.13,rest
7.29,161,0.13,0.13,rest
7.3,158,0.13,0.13,rest
7.31,158,0.13,0.13,rest
7.32,161,0.13,0.13,rest
7.33,159,0.13,0.13,rest
7.34,155,0.12,0.13,rest
7.35,157,0.13,0.13,rest
7.36,155,0.12,0.13,rest
7.37,155,0.12,0.13,rest
7.38,162,0.13,0.13,rest
7.39,160,0.13,0.13,rest
7.4,161,0.13,0.13,rest
7.41,167,0.13,0.13,rest
7.42,165,0.13,0.13,rest
7.43,165,0.13,0.13,rest
7.44,168,0.14,0.13,rest
7.45,171,0.14,0.14,rest
7.46,167,0.13,0.14,rest
7.47,165,0.13,0.13,rest
7.48,195,0.16,0.14,rest
7.49,198,0.16,0.15,rest
7.5,207,0.17,0.16,rest
7.51,228,0.18,0.17,rest
7.52,242,0.2,0.18,rest
7.53,248,0.2,0.19,rest
7.54,241,0.19,0.2,rest
7.55,251,0.2,0.2,active
7.56,246,0.2,0.2,rest
7.57,242,0.2,0.2,rest
7.58,245,0.2,0.2,rest
7.59,257,0.21,0.2,active
7.6,261,0.21,0.21,active
7.61,256,0.21,0.21,active
7.62,247,0.2,0.2,rest
7.63,280,0.23,0.21,active
7.64,287,0.23,0.22,active
7.65,277,0.22,0.23,active
7.66,290,0.23,0.23,active
7.67,286,0.23,0.23,active
7.68,286,0.23,0.23,active
7.69,289,0.23,0.23,active
7.7,296,0.24,0.23,active
7.71,285,0.23,0.23,active
7.72,302,0.24,0.24,active
7.73,315,0.25,0.24,active
7.74,303,0.24,0.25,active
7.75,299,0.24,0.24,active
7.76,288,0.23,0.24,active
7.77,277,0.22,0.23,active
7.78,261,0.21,0.22,active
7.79,268,0.22,0.22,active
7.8,256,0.21,0.21,active
7.81,242,0.2,0.2,rest
7.82,235,0.19,0.2,rest
7.83,230,0.19,0.19,rest
7.84,227,0.18,0.19,rest
7.85,216,0.17,0.18,rest
7.86,211,0.17,0.17,rest
7.87,214,0.17,0.17,rest
7.88,213,0.17,0.17,rest
7.89,205,0.17,0.17,rest
7.9,203,0.16,0.17,rest
7.91,203,0.16,0.16,rest
7.92,195,0.16,0.16,rest
7.93,196,0.16,0.16,rest
7.94,191,0.15,0.16,rest
7.95,188,0.15,0.15,rest
7.96,188,0.15,0.15,rest
7.97,184,0.15,0.15,rest
7.98,187,0.15,0.15,rest
7.99,184,0.15,0.15,rest
8.0,181,0.15,0.15,rest
8.01,178,0.14,0.15,rest
8.02,179,0.14,0.14,rest
8.03,180,0.15,0.14,rest
8.04,176,0.14,0.14,rest
8.05,174,0.14,0.14,rest
8.06,176,0.14,0.14,rest
8.07,170,0.14,0.14,rest
8.08,170,0.14,0.14,rest
8.09,174,0.14,0.14,rest
8.1,173,0.14,0.14,rest
8.11,169,0.14,0.14,rest
8.12,168,0.14,0.14,rest
8.13,165,0.13,0.13,rest
8.14,162,0.13,0.13,rest
8.15,161,0.13,0.13,rest
8.16,165,0.13,0.13,rest
8.17,171,0.14,0.13,rest
8.18,172,0.14,0.14,rest
8.19,170,0.14,0.14,rest
8.2,167,0.13,0.14,rest
8.21,168,0.14,0.14,rest
8.22,180,0.15,0.14,rest
8.23,180,0.15,0.14,rest
8.24,194,0.16,0.15,rest
8.25,200,0.16,0.16,rest
8.26,221,0.18,0.17,rest
8.27,219,0.18,0.17,rest
8.28,224,0.18,0.18,rest
8.29,218,0.18,0.18,rest
8.3,217,0.17,0.18,rest
8.31,210,0.17,0.17,rest
8.32,205,0.17,0.17,rest
8.33,204,0.16,0.17,rest
8.34,205,0.17,0.16,rest
8.35,210,0.17,0.17,rest
8.36,206,0.17,0.17,rest
8.37,204,0.16,0.17,rest
