timestamp,raw_value,emg_voltage,filtered_value,muscle_state
1.25,26,0.02,0.02,rest
1.26,26,0.02,0.02,rest
1.27,26,0.02,0.02,rest
1.28,26,0.02,0.02,rest
1.29,26,0.02,0.02,rest
1.3,26,0.02,0.02,rest
1.31,25,0.02,0.02,rest
1.32,26,0.02,0.02,rest
1.33,26,0.02,0.02,rest
1.34,28,0.02,0.02,rest
1.35,27,0.02,0.02,rest
1.36,26,0.02,0.02,rest
1.37,26,0.02,0.02,rest
1.38,27,0.02,0.02,rest
1.39,27,0.02,0.02,rest
1.4,27,0.02,0.02,rest
1.41,26,0.02,0.02,rest
1.42,27,0.02,0.02,rest
1.43,27,0.02,0.02,rest
1.44,26,0.02,0.02,rest
1.45,26,0.02,0.02,rest
1.46,27,0.02,0.02,rest
1.47,28,0.02,0.02,rest
1.48,27,0.02,0.02,rest
1.49,26,0.02,0.02,rest
1.5,26,0.02,0.02,rest
1.51,26,0.02,0.02,rest
1.52,27,0.02,0.02,rest
1.53,26,0.02,0.02,rest
1.54,26,0.02,0.02,rest
1.55,26,0.02,0.02,rest
1.56,26,0.02,0.02,rest
1.57,28,0.02,0.02,rest
1.58,26,0.02,0.02,rest
1.59,26,0.02,0.02,rest
1.6,25,0.02,0.02,rest
1.61,26,0.02,0.02,rest
1.62,26,0.02,0.02,rest
1.63,26,0.02,0.02,rest
1.64,26,0.02,0.02,rest
1.65,25,0.02,0.02,rest
1.66,28,0.02,0.02,rest
1.67,25,0.02,0.02,rest
1.68,25,0.02,0.02,rest
1.69,26,0.02,0.02,rest
1.7,26,0.02,0.02,rest
1.71,25,0.02,0.02,rest
1.72,26,0.02,0.02,rest
1.73,26,0.02,0.02,rest
1.74,27,0.02,0.02,rest
1.75,25,0.02,0.02,rest
1.76,25,0.02,0.02,rest
1.77,26,0.02,0.02,rest
1.78,26,0.02,0.02,rest
1.79,26,0.02,0.02,rest
1.8,26,0.02,0.02,rest
1.81,26,0.02,0.02,rest
1.82,27,0.02,0.02,rest
1.83,27,0.02,0.02,rest
1.84,27,0.02,0.02,rest
1.85,26,0.02,0.02,rest
1.86,26,0.02,0.02,rest
1.87,26,0.02,0.02,rest
1.88,27,0.02,0.02,rest
1.89,27,0.02,0.02,rest
1.9,27,0.02,0.02,rest
1.91,27,0.02,0.02,rest
1.92,27,0.02,0.02,rest
1.93,27,0.02,0.02,rest
1.94,28,0.02,0.02,rest
1.95,26,0.02,0.02,rest
1.96,27,0.02,0.02,rest
1.97,26,0.02,0.02,rest
1.98,26,0.02,0.02,rest
1.99,26,0.02,0.02,rest
2.0,26,0.02,0.02,rest
2.01,26,0.02,0.02,rest
2.02,27,0.02,0.02,rest
2.03,26,0.02,0.02,rest
2.04,27,0.02,0.02,rest
2.05,26,0.02,0.02,rest
2.06,26,0.02,0.02,rest
2.07,26,0.02,0.02,rest
2.08,26,0.02,0.02,rest
2.09,27,0.02,0.02,rest
2.1,26,0.02,0.02,rest
2.11,27,0.02,0.02,rest
2.12,27,0.02,0.02,rest
2.13,27,0.02,0.02,rest
2.14,26,0.02,0.02,rest
2.15,26,0.02,0.02,rest
2.16,26,0.02,0.02,rest
2.17,26,0.02,0.02,rest
2.18,26,0.02,0.02,rest
2.19,26,0.02,0.02,rest
2.2,27,0.02,0.02,rest
2.21,26,0.02,0.02,rest
2.22,26,0.02,0.02,rest
2.23,26,0.02,0.02,rest
2.24,26,0.02,0.02,rest
2.25,26,0.02,0.02,rest
2.26,26,0.02,0.02,rest
2.27,27,0.02,0.02,rest
2.28,26,0.02,0.02,rest
2.29,27,0.02,0.02,rest
2.3,27,0.02,0.02,rest
2.31,27,0.02,0.02,rest
2.32,27,0.02,0.02,rest
2.33,27,0.02,0.02,rest
2.34,27,0.02,0.02,rest
2.35,26,0.02,0.02,rest
2.36,26,0.02,0.02,rest
2.37,27,0.02,0.02,rest
2.38,26,0.02,0.02,rest
2.39,26,0.02,0.02,rest
2.4,26,0.02,0.02,rest
2.41,26,0.02,0.02,rest
2.42,26,0.02,0.02,rest
2.43,26,0.02,0.02,rest
2.44,28,0.02,0.02,rest
2.45,28,0.02,0.02,rest
2.46,27,0.02,0.02,rest
2.47,27,0.02,0.02,rest
2.48,26,0.02,0.02,rest
2.49,26,0.02,0.02,rest
2.5,28,0.02,0.02,rest
2.51,26,0.02,0.02,rest
2.52,27,0.02,0.02,rest
2.53,27,0.02,0.02,rest
2.54,27,0.02,0.02,rest
2.55,26,0.02,0.02,rest
2.56,27,0.02,0.02,rest
2.57,26,0.02,0.02,rest
2.58,26,0.02,0.02,rest
2.59,26,0.02,0.02,rest
2.6,27,0.02,0.02,rest
2.61,27,0.02,0.02,rest
2.62,28,0.02,0.02,rest
2.63,26,0.02,0.02,rest
2.64,26,0.02,0.02,rest
2.65,27,0.02,0.02,rest
2.66,27,0.02,0.02,rest
2.67,26,0.02,0.02,rest
2.68,26,0.02,0.02,rest
2.69,26,0.02,0.02,rest
2.7,27,0.02,0.02,rest
2.71,26,0.02,0.02,rest
2.72,26,0.02,0.02,rest
2.73,27,0.02,0.02,rest
2.74,28,0.02,0.02,rest
2.75,27,0.02,0.02,rest
2.76,26,0.02,0.02,rest
2.77,26,0.02,0.02,rest
2.78,26,0.02,0.02,rest
2.79,29,0.02,0.02,rest
2.8,25,0.02,0.02,rest
2.81,26,0.02,0.02,rest
2.82,26,0.02,0.02,rest
2.83,26,0.02,0.02,rest
2.84,26,0.02,0.02,rest
2.85,26,0.02,0.02,rest
2.86,25,0.02,0.02,rest
2.87,25,0.02,0.02,rest
2.88,26,0.02,0.02,rest
2.89,26,0.02,0.02,rest
2.9,26,0.02,0.02,rest
2.91,26,0.02,0.02,rest
2.92,26,0.02,0.02,rest
2.93,26,0.02,0.02,rest
2.94,26,0.02,0.02,rest
2.95,27,0.02,0.02,rest
2.96,26,0.02,0.02,rest
2.97,26,0.02,0.02,rest
2.98,26,0.02,0.02,rest
2.99,27,0.02,0.02,rest
3.0,27,0.02,0.02,rest
3.01,27,0.02,0.02,rest
3.02,26,0.02,0.02,rest
3.03,26,0.02,0.02,rest
3.04,26,0.02,0.02,rest
3.05,28,0.02,0.02,rest
3.06,27,0.02,0.02,rest
3.07,26,0.02,0.02,rest
3.08,26,0.02,0.02,rest
3.09,28,0.02,0.02,rest
3.1,27,0.02,0.02,rest
3.11,28,0.02,0.02,rest
3.12,27,0.02,0.02,rest
3.13,26,0.02,0.02,rest
3.14,27,0.02,0.02,rest
3.15,27,0.02,0.02,rest
3.16,26,0.02,0.02,rest
3.17,27,0.02,0.02,rest
3.18,26,0.02,0.02,rest
3.19,27,0.02,0.02,rest
3.2,26,0.02,0.02,rest
3.21,28,0.02,0.02,rest
3.22,26,0.02,0.02,rest
3.23,27,0.02,0.02,rest
3.24,25,0.02,0.02,rest
3.25,25,0.02,0.02,rest
3.26,26,0.02,0.02,rest
3.27,26,0.02,0.02,rest
3.28,27,0.02,0.02,rest
3.29,25,0.02,0.02,rest
3.3,26,0.02,0.02,rest
3.31,26,0.02,0.02,rest
3.32,27,0.02,0.02,rest
3.33,26,0.02,0.02,rest
3.34,26,0.02,0.02,rest
3.35,27,0.02,0.02,rest
3.36,29,0.02,0.02,rest
3.37,26,0.02,0.02,rest
3.38,27,0.02,0.02,rest
3.39,27,0.02,0.02,rest
3.4,25,0.02,0.02,rest
3.41,26,0.02,0.02,rest
3.42,26,0.02,0.02,rest
3.43,26,0.02,0.02,rest
3.44,26,0.02,0.02,rest
3.45,27,0.02,0.02,rest
3.46,26,0.02,0.02,rest
3.47,26,0.02,0.02,rest
3.48,26,0.02,0.02,rest
3.49,26,0.02,0.02,rest
3.5,28,0.02,0.02,rest
3.51,27,0.02,0.02,rest
3.52,26,0.02,0.02,rest
3.53,26,0.02,0.02,rest
3.54,27,0.02,0.02,rest
3.55,27,0.02,0.02,rest
3.56,27,0.02,0.02,rest
3.57,27,0.02,0.02,rest
3.58,27,0.02,0.02,rest
3.59,27,0.02,0.02,rest
3.6,27,0.02,0.02,rest
3.61,28,0.02,0.02,rest
3.62,29,0.02,0.02,rest
3.63,27,0.02,0.02,rest
3.64,26,0.02,0.02,rest
3.65,27,0.02,0.02,rest
3.66,27,0.02,0.02,rest
3.67,26,0.02,0.02,rest
3.68,26,0.02,0.02,rest
3.69,27,0.02,0.02,rest
3.7,26,0.02,0.02,rest
3.71,27,0.02,0.02,rest
3.72,27,0.02,0.02,rest
3.73,28,0.02,0.02,rest
3.74,30,0.02,0.02,rest
3.75,28,0.02,0.02,rest
3.76,32,0.03,0.02,rest
3.77,27,0.02,0.02,rest
3.78,27,0.02,0.02,rest
3.79,28,0.02,0.02,rest
3.8,28,0.02,0.02,rest
3.81,27,0.02,0.02,rest
3.82,28,0.02,0.02,rest
3.83,28,0.02,0.02,rest
3.84,28,0.02,0.02,rest
3.85,28,0.02,0.02,rest
3.86,28,0.02,0.02,rest
3.87,28,0.02,0.02,rest
3.88,28,0.02,0.02,rest
3.89,28,0.02,0.02,rest
3.9,29,0.02,0.02,rest
3.91,28,0.02,0.02,rest
3.92,28,0.02,0.02,rest
3.93,27,0.02,0.02,rest
3.94,27,0.02,0.02,rest
3.95,28,0.02,0.02,rest
3.96,30,0.02,0.02,rest
3.97,28,0.02,0.02,rest
3.98,28,0.02,0.02,rest
3.99,27,0.02,0.02,rest
4.0,27,0.02,0.02,rest
4.01,27,0.02,0.02,rest
4.02,27,0.02,0.02,rest
4.03,26,0.02,0.02,rest
4.04,26,0.02,0.02,rest
4.05,27,0.02,0.02,rest
4.06,27,0.02,0.02,rest
4.07,27,0.02,0.02,rest
4.08,27,0.02,0.02,rest
4.09,27,0.02,0.02,rest
4.1,27,0.02,0.02,rest
4.11,27,0.02,0.02,rest
4.12,27,0.02,0.02,rest
4.13,28,0.02,0.02,rest
4.14,27,0.02,0.02,rest
4.15,28,0.02,0.02,rest
4.16,27,0.02,0.02,rest
4.17,28,0.02,0.02,rest
4.18,27,0.02,0.02,rest
4.19,27,0.02,0.02,rest
4.2,28,0.02,0.02,rest
4.21,28,0.02,0.02,rest
4.22,28,0.02,0.02,rest
4.23,28,0.02,0.02,rest
4.24,28,0.02,0.02,rest
4.25,27,0.02,0.02,rest
4.26,28,0.02,0.02,rest
4.27,27,0.02,0.02,rest
4.28,27,0.02,0.02,rest
4.29,27,0.02,0.02,rest
4.3,27,0.02,0.02,rest
4.31,27,0.02,0.02,rest
4.32,27,0.02,0.02,rest
4.33,28,0.02,0.02,rest
4.34,27,0.02,0.02,rest
4.35,26,0.02,0.02,rest
4.36,26,0.02,0.02,rest
4.37,27,0.02,0.02,rest
4.38,27,0.02,0.02,rest
4.39,27,0.02,0.02,rest
4.4,27,0.02,0.02,rest
4.41,27,0.02,0.02,rest
4.42,26,0.02,0.02,rest
4.43,26,0.02,0.02,rest
4.44,26,0.02,0.02,rest
4.45,27,0.02,0.02,rest
4.46,25,0.02,0.02,rest
4.47,26,0.02,0.02,rest
4.48,25,0.02,0.02,rest
4.49,26,0.02,0.02,rest
4.5,26,0.02,0.02,rest
4.51,27,0.02,0.02,rest
4.52,26,0.02,0.02,rest
4.53,27,0.02,0.02,rest
4.54,25,0.02,0.02,rest
4.55,27,0.02,0.02,rest
4.56,27,0.02,0.02,rest
4.57,27,0.02,0.02,rest
4.58,26,0.02,0.02,rest
4.59,26,0.02,0.02,rest
4.6,27,0.02,0.02,rest
4.61,26,0.02,0.02,rest
4.62,27,0.02,0.02,rest
4.63,27,0.02,0.02,rest
4.64,26,0.02,0.02,rest
4.65,26,0.02,0.02,rest
4.66,25,0.02,0.02,rest
4.67,26,0.02,0.02,rest
4.68,27,0.02,0.02,rest
4.69,26,0.02,0.02,rest
4.7,26,0.02,0.02,rest
4.71,25,0.02,0.02,rest
4.72,26,0.02,0.02,rest
4.73,26,0.02,0.02,rest
4.74,26,0.02,0.02,rest
4.75,26,0.02,0.02,rest
4.76,26,0.02,0.02,rest
4.77,26,0.02,0.02,rest
4.78,27,0.02,0.02,rest
4.79,25,0.02,0.02,rest
4.8,27,0.02,0.02,rest
4.81,27,0.02,0.02,rest
4.82,25,0.02,0.02,rest
4.83,27,0.02,0.02,rest
4.84,27,0.02,0.02,rest
4.85,27,0.02,0.02,rest
4.86,27,0.02,0.02,rest
4.87,26,0.02,0.02,rest
4.88,27,0.02,0.02,rest
4.89,27,0.02,0.02,rest
4.9,26,0.02,0.02,rest
4.91,27,0.02,0.02,rest
4.92,27,0.02,0.02,rest
4.93,28,0.02,0.02,rest
4.94,27,0.02,0.02,rest
4.95,28,0.02,0.02,rest
4.96,27,0.02,0.02,rest
4.97,28,0.02,0.02,rest
4.98,28,0.02,0.02,rest
4.99,26,0.02,0.02,rest
5.0,28,0.02,0.02,rest
5.01,27,0.02,0.02,rest
5.02,27,0.02,0.02,rest
5.03,27,0.02,0.02,rest
5.04,27,0.02,0.02,rest
5.05,28,0.02,0.02,rest
5.06,28,0.02,0.02,rest
5.07,27,0.02,0.02,rest
5.08,28,0.02,0.02,rest
5.09,27,0.02,0.02,rest
5.1,27,0.02,0.02,rest
5.11,27,0.02,0.02,rest
5.12,27,0.02,0.02,rest
5.13,27,0.02,0.02,rest
5.14,27,0.02,0.02,rest
5.15,28,0.02,0.02,rest
5.16,27,0.02,0.02,rest
5.17,26,0.02,0.02,rest
5.18,27,0.02,0.02,rest
5.19,27,0.02,0.02,rest
5.2,27,0.02,0.02,rest
5.21,27,0.02,0.02,rest
5.22,27,0.02,0.02,rest
5.23,28,0.02,0.02,rest
5.24,30,0.02,0.02,rest
5.25,27,0.02,0.02,rest
5.26,27,0.02,0.02,rest
5.27,27,0.02,0.02,rest
5.28,29,0.02,0.02,rest
5.29,26,0.02,0.02,rest
5.3,25,0.02,0.02,rest
5.31,27,0.02,0.02,rest
5.32,26,0.02,0.02,rest
5.33,27,0.02,0.02,rest
5.34,26,0.02,0.02,rest
5.35,27,0.02,0.02,rest
5.36,27,0.02,0.02,rest
5.37,27,0.02,0.02,rest
5.38,25,0.02,0.02,rest
5.39,26,0.02,0.02,rest
5.4,26,0.02,0.02,rest
5.41,27,0.02,0.02,rest
5.42,25,0.02,0.02,rest
5.43,26,0.02,0.02,rest
5.44,26,0.02,0.02,rest
5.45,27,0.02,0.02,rest
5.46,26,0.02,0.02,rest
5.47,25,0.02,0.02,rest
5.48,26,0.02,0.02,rest
5.49,28,0.02,0.02,rest
5.5,26,0.02,0.02,rest
5.51,26,0.02,0.02,rest
5.52,27,0.02,0.02,rest
5.53,27,0.02,0.02,rest
5.54,26,0.02,0.02,rest
5.55,25,0.02,0.02,rest
5.56,27,0.02,0.02,rest
5.57,27,0.02,0.02,rest
5.58,29,0.02,0.02,rest
5.59,27,0.02,0.02,rest
5.6,26,0.02,0.02,rest
5.61,26,0.02,0.02,rest
5.62,27,0.02,0.02,rest
5.63,28,0.02,0.02,rest
5.64,26,0.02,0.02,rest
5.65,26,0.02,0.02,rest
5.66,26,0.02,0.02,rest
5.67,26,0.02,0.02,rest
5.68,27,0.02,0.02,rest
5.69,26,0.02,0.02,rest
5.7,26,0.02,0.02,rest
5.71,26,0.02,0.02,rest
5.72,26,0.02,0.02,rest
5.73,26,0.02,0.02,rest
5.74,26,0.02,0.02,rest
5.75,26,0.02,0.02,rest
5.76,23,0.02,0.02,rest
5.77,26,0.02,0.02,rest
5.78,28,0.02,0.02,rest
5.79,26,0.02,0.02,rest
5.8,27,0.02,0.02,rest
5.81,26,0.02,0.02,rest
5.82,30,0.02,0.02,rest
5.83,26,0.02,0.02,rest
5.84,26,0.02,0.02,rest
5.85,28,0.02,0.02,rest
5.86,26,0.02,0.02,rest
5.87,26,0.02,0.02,rest
5.88,27,0.02,0.02,rest
5.89,26,0.02,0.02,rest
5.9,26,0.02,0.02,rest
5.91,26,0.02,0.02,rest
5.92,26,0.02,0.02,rest
5.93,26,0.02,0.02,rest
5.94,25,0.02,0.02,rest
5.95,25,0.02,0.02,rest
5.96,27,0.02,0.02,rest
5.97,26,0.02,0.02,rest
5.98,25,0.02,0.02,rest
5.99,25,0.02,0.02,rest
6.0,28,0.02,0.02,rest
6.01,26,0.02,0.02,rest
6.02,26,0.02,0.02,rest
6.03,27,0.02,0.02,rest
6.04,26,0.02,0.02,rest
6.05,26,0.02,0.02,rest
6.06,24,0.02,0.02,rest
6.07,25,0.02,0.02,rest
6.08,27,0.02,0.02,rest
6.09,27,0.02,0.02,rest
6.1,26,0.02,0.02,rest
6.11,27,0.02,0.02,rest
6.12,27,0.02,0.02,rest
6.13,26,0.02,0.02,rest
6.14,26,0.02,0.02,rest
6.15,26,0.02,0.02,rest
6.16,28,0.02,0.02,rest
6.17,29,0.02,0.02,rest
6.18,27,0.02,0.02,rest
6.19,28,0.02,0.02,rest
6.2,27,0.02,0.02,rest
6.21,28,0.02,0.02,rest
6.22,27,0.02,0.02,rest
6.23,27,0.02,0.02,rest
6.24,28,0.02,0.02,rest
6.25,28,0.02,0.02,rest
6.26,26,0.02,0.02,rest
6.27,28,0.02,0.02,rest
6.28,28,0.02,0.02,rest
6.29,28,0.02,0.02,rest
6.3,27,0.02,0.02,rest
6.31,27,0.02,0.02,rest
6.32,27,0.02,0.02,rest
6.33,27,0.02,0.02,rest
6.34,26,0.02,0.02,rest
6.35,27,0.02,0.02,rest
6.36,27,0.02,0.02,rest
6.37,27,0.02,0.02,rest
6.38,26,0.02,0.02,rest
6.39,26,0.02,0.02,rest
6.4,26,0.02,0.02,rest
6.41,26,0.02,0.02,rest
6.42,28,0.02,0.02,rest
6.43,27,0.02,0.02,rest
6.44,26,0.02,0.02,rest
6.45,27,0.02,0.02,rest
6.46,27,0.02,0.02,rest
6.47,27,0.02,0.02,rest
6.48,27,0.02,0.02,rest
6.49,26,0.02,0.02,rest
6.5,28,0.02,0.02,rest
6.51,27,0.02,0.02,rest
6.52,27,0.02,0.02,rest
6.53,27,0.02,0.02,rest
6.54,27,0.02,0.02,rest
6.55,27,0.02,0.02,rest
6.56,27,0.02,0.02,rest
6.57,26,0.02,0.02,rest
6.58,27,0.02,0.02,rest
6.59,28,0.02,0.02,rest
6.6,26,0.02,0.02,rest
6.61,26,0.02,0.02,rest
6.62,26,0.02,0.02,rest
6.63,28,0.02,0.02,rest
6.64,27,0.02,0.02,rest
6.65,26,0.02,0.02,rest
6.66,26,0.02,0.02,rest
6.67,27,0.02,0.02,rest
6.68,27,0.02,0.02,rest
6.69,28,0.02,0.02,rest
6.7,26,0.02,0.02,rest
6.71,26,0.02,0.02,rest
6.72,26,0.02,0.02,rest
6.73,26,0.02,0.02,rest
6.74,26,0.02,0.02,rest
6.75,26,0.02,0.02,rest
6.76,27,0.02,0.02,rest
6.77,27,0.02,0.02,rest
6.78,26,0.02,0.02,rest
6.79,27,0.02,0.02,rest
6.8,27,0.02,0.02,rest
6.81,26,0.02,0.02,rest
6.82,27,0.02,0.02,rest
6.83,26,0.02,0.02,rest
6.84,26,0.02,0.02,rest
6.85,25,0.02,0.02,rest
6.86,26,0.02,0.02,rest
6.87,25,0.02,0.02,rest
6.88,26,0.02,0.02,rest
6.89,26,0.02,0.02,rest
6.9,25,0.02,0.02,rest
6.91,25,0.02,0.02,rest
6.92,26,0.02,0.02,rest
6.93,26,0.02,0.02,rest
6.94,26,0.02,0.02,rest
6.95,26,0.02,0.02,rest
6.96,25,0.02,0.02,rest
6.97,26,0.02,0.02,rest
6.98,26,0.02,0.02,rest
6.99,26,0.02,0.02,rest
7.0,26,0.02,0.02,rest
7.01,26,0.02,0.02,rest
7.02,27,0.02,0.02,rest
7.03,27,0.02,0.02,rest
7.04,26,0.02,0.02,rest
7.05,26,0.02,0.02,rest
7.06,27,0.02,0.02,rest
7.07,26,0.02,0.02,rest
7.08,26,0.02,0.02,rest
7.09,26,0.02,0.02,rest
7.1,26,0.02,0.02,rest
7.11,26,0.02,0.02,rest
7.12,26,0.02,0.02,rest
7.13,26,0.02,0.02,rest
7.14,26,0.02,0.02,rest
7.15,26,0.02,0.02,rest
7.16,26,0.02,0.02,rest
7.17,26,0.02,0.02,rest
7.18,26,0.02,0.02,rest
7.19,27,0.02,0.02,rest
7.2,27,0.02,0.02,rest
7.21,28,0.02,0.02,rest
7.22,26,0.02,0.02,rest
7.23,26,0.02,0.02,rest
7.24,26,0.02,0.02,rest
7.25,26,0.02,0.02,rest
7.26,26,0.02,0.02,rest
7.27,26,0.02,0.02,rest
7.28,26,0.02,0.02,rest
7.29,26,0.02,0.02,rest
7.3,25,0.02,0.02,rest
7.31,26,0.02,0.02,rest
7.32,27,0.02,0.02,rest
7.33,26,0.02,0.02,rest
7.34,27,0.02,0.02,rest
7.35,25,0.02,0.02,rest
7.36,24,0.02,0.02,rest
7.37,26,0.02,0.02,rest
7.38,27,0.02,0.02,rest
7.39,27,0.02,0.02,rest
7.4,26,0.02,0.02,rest
7.41,27,0.02,0.02,rest
7.42,26,0.02,0.02,rest
7.43,26,0.02,0.02,rest
7.44,28,0.02,0.02,rest
7.45,26,0.02,0.02,rest
7.46,26,0.02,0.02,rest
7.47,26,0.02,0.02,rest
7.48,26,0.02,0.02,rest
7.49,26,0.02,0.02,rest
7.5,29,0.02,0.02,rest
7.51,28,0.02,0.02,rest
7.52,26,0.02,0.02,rest
7.53,27,0.02,0.02,rest
7.54,26,0.02,0.02,rest
7.55,26,0.02,0.02,rest
7.56,25,0.02,0.02,rest
7.57,26,0.02,0.02,rest
7.58,26,0.02,0.02,rest
7.59,26,0.02,0.02,rest
7.6,26,0.02,0.02,rest
7.61,26,0.02,0.02,rest
7.62,26,0.02,0.02,rest
7.63,26,0.02,0.02,rest
7.64,26,0.02,0.02,rest
7.65,26,0.02,0.02,rest
7.66,26,0.02,0.02,rest
7.67,25,0.02,0.02,rest
7.68,26,0.02,0.02,rest
7.69,26,0.02,0.02,rest
7.7,26,0.02,0.02,rest
7.71,26,0.02,0.02,rest
7.72,26,0.02,0.02,rest
7.73,26,0.02,0.02,rest
7.74,26,0.02,0.02,rest
7.75,27,0.02,0.02,rest
7.76,26,0.02,0.02,rest
7.77,27,0.02,0.02,rest
7.78,26,0.02,0.02,rest
7.79,26,0.02,0.02,rest
7.8,25,0.02,0.02,rest
7.81,26,0.02,0.02,rest
7.82,26,0.02,0.02,rest
7.83,27,0.02,0.02,rest
7.84,26,0.02,0.02,rest
7.85,27,0.02,0.02,rest
7.86,26,0.02,0.02,rest
7.87,26,0.02,0.02,rest
7.88,26,0.02,0.02,rest
7.89,25,0.02,0.02,rest
7.9,27,0.02,0.02,rest
7.91,26,0.02,0.02,rest
7.92,26,0.02,0.02,rest
7.93,26,0.02,0.02,rest
7.94,26,0.02,0.02,rest
7.95,26,0.02,0.02,rest
7.96,26,0.02,0.02,rest
7.97,25,0.02,0.02,rest
7.98,26,0.02,0.02,rest
7.99,26,0.02,0.02,rest
8.0,26,0.02,0.02,rest
8.01,25,0.02,0.02,rest
8.02,26,0.02,0.02,rest
8.03,26,0.02,0.02,rest
8.04,25,0.02,0.02,rest
8.05,25,0.02,0.02,rest
8.06,25,0.02,0.02,rest
8.07,25,0.02,0.02,rest
8.08,26,0.02,0.02,rest
8.09,25,0.02,0.02,rest
8.1,25,0.02,0.02,rest
8.11,26,0.02,0.02,rest
8.12,26,0.02,0.02,rest
8.13,26,0.02,0.02,rest
8.14,27,0.02,0.02,rest
8.15,26,0.02,0.02,rest
8.16,26,0.02,0.02,rest
8.17,25,0.02,0.02,rest
8.18,26,0.02,0.02,rest
8.19,26,0.02,0.02,rest
