timestamp,raw_value,emg_voltage,filtered_value,muscle_state
1.82,172,0.14,0.14,rest
1.83,174,0.14,0.14,rest
1.84,171,0.14,0.14,rest
1.85,168,0.14,0.14,rest
1.86,169,0.14,0.14,rest
1.87,167,0.13,0.14,rest
1.88,167,0.13,0.13,rest
1.89,163,0.13,0.13,rest
1.9,164,0.13,0.13,rest
1.91,165,0.13,0.13,rest
1.92,160,0.13,0.13,rest
1.93,163,0.13,0.13,rest
1.94,160,0.13,0.13,rest
1.95,158,0.13,0.13,rest
1.96,158,0.13,0.13,rest
1.97,156,0.13,0.13,rest
1.98,156,0.13,0.13,rest
1.99,154,0.12,0.13,rest
2.0,156,0.13,0.13,rest
2.01,154,0.12,0.12,rest
2.02,152,0.12,0.12,rest
2.03,155,0.12,0.12,rest
2.04,151,0.12,0.12,rest
2.05,149,0.12,0.12,rest
2.06,152,0.12,0.12,rest
2.07,150,0.12,0.12,rest
2.08,150,0.12,0.12,rest
2.09,151,0.12,0.12,rest
2.1,151,0.12,0.12,rest
2.11,151,0.12,0.12,rest
2.12,148,0.12,0.12,rest
2.13,150,0.12,0.12,rest
2.14,147,0.12,0.12,rest
2.15,148,0.12,0.12,rest
2.16,150,0.12,0.12,rest
2.17,146,0.12,0.12,rest
2.18,149,0.12,0.12,rest
2.19,150,0.12,0.12,rest
2.2,146,0.12,0.12,rest
2.21,146,0.12,0.12,rest
2.22,146,0.12,0.12,rest
2.23,150,0.12,0.12,rest
2.24,146,0.12,0.12,rest
2.25,150,0.12,0.12,rest
2.26,150,0.12,0.12,rest
2.27,146,0.12,0.12,rest
2.28,148,0.12,0.12,rest
2.29,147,0.12,0.12,rest
2.3,146,0.12,0.12,rest
2.31,146,0.12,0.12,rest
2.32,148,0.12,0.12,rest
2.33,148,0.12,0.12,rest
2.34,147,0.12,0.12,rest
2.35,150,0.12,0.12,rest
2.36,147,0.12,0.12,rest
2.37,144,0.12,0.12,rest
2.38,146,0.12,0.12,rest
2.39,144,0.12,0.12,rest
2.4,146,0.12,0.12,rest
2.41,146,0.12,0.12,rest
2.42,146,0.12,0.12,rest
2.43,156,0.13,0.12,rest
2.44,172,0.14,0.13,rest
2.45,195,0.16,0.14,rest
2.46,214,0.17,0.16,active
2.47,222,0.18,0.17,active
2.48,243,0.2,0.18,active
2.49,244,0.2,0.19,active
2.5,248,0.2,0.2,active
2.51,247,0.2,0.2,active
2.52,230,0.19,0.19,active
2.53,238,0.19,0.19,active
2.54,247,0.2,0.19,active
2.55,292,0.24,0.21,active
2.56,336,0.27,0.24,active
2.57,387,0.31,0.28,active
2.58,453,0.37,0.32,active
2.59,524,0.42,0.38,active
2.6,614,0.49,0.44,active
2.61,640,0.52,0.49,active
2.62,714,0.58,0.54,active
2.63,721,0.58,0.57,active
2.64,828,0.67,0.61,active
2.65,895,0.72,0.67,active
2.66,971,0.78,0.73,active
2.67,973,0.78,0.77,active
2.68,974,0.78,0.78,active
2.69,974,0.78,0.78,active
2.7,974,0.78,0.78,active
2.71,974,0.78,0.78,active
2.72,970,0.78,0.78,active
2.73,974,0.78,0.78,active
2.74,973,0.78,0.78,active
2.75,975,0.79,0.78,active
2.76,972,0.78,0.78,active
2.77,973,0.78,0.78,active
2.78,974,0.78,0.78,active
2.79,974,0.78,0.78,active
2.8,974,0.78,0.78,active
2.81,974,0.78,0.78,active
2.82,972,0.78,0.78,active
2.83,971,0.78,0.78,active
2.84,969,0.78,0.78,active
2.85,974,0.78,0.78,active
2.86,944,0.76,0.77,active
2.87,884,0.71,0.75,active
2.88,829,0.67,0.7,active
2.89,768,0.62,0.66,active
2.9,706,0.57,0.61,active
2.91,646,0.52,0.56,active
2.92,588,0.47,0.51,active
2.93,538,0.43,0.47,active
2.94,488,0.39,0.43,active
2.95,443,0.36,0.39,active
2.96,408,0.33,0.35,active
2.97,377,0.3,0.32,active
2.98,352,0.28,0.3,active
2.99,328,0.26,0.28,active
3.0,310,0.25,0.26,active
3.01,300,0.24,0.25,active
3.02,291,0.23,0.24,active
3.03,290,0.23,0.24,active
3.04,283,0.23,0.23,active
3.05,283,0.23,0.23,active
3.06,289,0.23,0.23,active
3.07,288,0.23,0.23,active
3.08,299,0.24,0.24,active
3.09,301,0.24,0.24,active
3.1,306,0.25,0.24,active
3.11,316,0.25,0.25,active
3.12,324,0.26,0.26,active
3.13,333,0.27,0.26,active
3.14,337,0.27,0.27,active
3.15,346,0.28,0.27,active
3.16,362,0.29,0.28,active
3.17,369,0.3,0.29,active
3.18,380,0.31,0.3,active
3.19,383,0.31,0.31,active
3.2,392,0.32,0.31,active
3.21,399,0.32,0.32,active
3.22,404,0.33,0.32,active
3.23,416,0.34,0.33,active
3.24,415,0.33,0.33,active
3.25,419,0.34,0.34,active
3.26,424,0.34,0.34,active
3.27,424,0.34,0.34,active
3.28,432,0.35,0.34,active
3.29,433,0.35,0.35,active
3.3,436,0.35,0.35,active
3.31,440,0.35,0.35,active
3.32,441,0.36,0.35,active
3.33,444,0.36,0.36,active
3.34,439,0.35,0.36,active
3.35,440,0.35,0.35,active
3.36,436,0.35,0.35,active
3.37,439,0.35,0.35,active
3.38,443,0.36,0.35,active
3.39,436,0.35,0.35,active
3.4,432,0.35,0.35,active
3.41,432,0.35,0.35,active
3.42,429,0.35,0.35,active
3.43,431,0.35,0.35,active
3.44,425,0.34,0.35,active
3.45,423,0.34,0.34,active
3.46,423,0.34,0.34,active
3.47,421,0.34,0.34,active
3.48,422,0.34,0.34,active
3.49,411,0.33,0.34,active
3.5,408,0.33,0.33,active
3.51,410,0.33,0.33,active
3.52,404,0.33,0.33,active
3.53,406,0.33,0.33,active
3.54,401,0.32,0.33,active
3.55,391,0.32,0.32,active
3.56,391,0.32,0.32,active
3.57,383,0.31,0.31,active
3.58,385,0.31,0.31,active
3.59,378,0.3,0.31,active
3.6,374,0.3,0.3,active
3.61,369,0.3,0.3,active
3.62,365,0.29,0.3,active
3.63,365,0.29,0.29,active
3.64,355,0.29,0.29,active
3.65,350,0.28,0.29,active
3.66,346,0.28,0.28,active
3.67,338,0.27,0.28,active
3.68,339,0.27,0.27,active
3.69,334,0.27,0.27,active
3.7,329,0.27,0.27,active
3.71,323,0.26,0.26,active
3.72,319,0.26,0.26,active
3.73,316,0.25,0.26,active
3.74,307,0.25,0.25,active
3.75,303,0.24,0.25,active
3.76,303,0.24,0.24,active
3.77,294,0.24,0.24,active
3.78,297,0.24,0.24,active
3.79,290,0.23,0.24,active
3.8,284,0.23,0.23,active
3.81,282,0.23,0.23,active
3.82,274,0.22,0.22,active
3.83,274,0.22,0.22,active
3.84,268,0.22,0.22,active
3.85,264,0.21,0.22,active
3.86,262,0.21,0.21,active
3.87,256,0.21,0.21,active
3.88,257,0.21,0.21,active
3.89,250,0.2,0.2,active
3.9,245,0.2,0.2,active
3.91,242,0.2,0.2,active
3.92,235,0.19,0.19,active
3.93,241,0.19,0.19,active
3.94,233,0.19,0.19,active
3.95,228,0.18,0.19,active
3.96,226,0.18,0.18,active
3.97,220,0.18,0.18,active
3.98,222,0.18,0.18,active
3.99,218,0.18,0.18,active
4.0,214,0.17,0.18,active
4.01,211,0.17,0.17,active
4.02,209,0.17,0.17,active
4.03,210,0.17,0.17,active
4.04,204,0.16,0.17,active
4.05,203,0.16,0.17,active
4.06,201,0.16,0.16,active
4.07,196,0.16,0.16,rest
4.08,198,0.16,0.16,rest
4.09,193,0.16,0.16,rest
4.1,190,0.15,0.16,rest
4.11,189,0.15,0.15,rest
4.12,189,0.15,0.15,rest
4.13,189,0.15,0.15,rest
4.14,182,0.15,0.15,rest
4.15,184,0.15,0.15,rest
4.16,181,0.15,0.15,rest
4.17,177,0.14,0.15,rest
4.18,180,0.15,0.14,rest
4.19,177,0.14,0.14,rest
4.2,176,0.14,0.14,rest
4.21,176,0.14,0.14,rest
4.22,173,0.14,0.14,rest
4.23,173,0.14,0.14,rest
4.24,171,0.14,0.14,rest
4.25,169,0.14,0.14,rest
4.26,164,0.13,0.13,rest
4.27,164,0.13,0.13,rest
4.28,170,0.14,0.13,rest
4.29,165,0.13,0.13,rest
4.3,164,0.13,0.13,rest
4.31,166,0.13,0.13,rest
4.32,163,0.13,0.13,rest
4.33,165,0.13,0.13,rest
4.34,161,0.13,0.13,rest
4.35,163,0.13,0.13,rest
4.36,160,0.13,0.13,rest
4.37,160,0.13,0.13,rest
4.38,162,0.13,0.13,rest
4.39,157,0.13,0.13,rest
4.4,158,0.13,0.13,rest
4.41,158,0.13,0.13,rest
4.42,154,0.12,0.13,rest
4.43,156,0.13,0.13,rest
4.44,154,0.12,0.12,rest
4.45,153,0.12,0.12,rest
4.46,151,0.12,0.12,rest
4.47,151,0.12,0.12,rest
4.48,151,0.12,0.12,rest
4.49,150,0.12,0.12,rest
4.5,152,0.12,0.12,rest
4.51,152,0.12,0.12,rest
4.52,148,0.12,0.12,rest
4.53,150,0.12,0.12,rest
4.54,149,0.12,0.12,rest
4.55,148,0.12,0.12,rest
4.56,148,0.12,0.12,rest
4.57,148,0.12,0.12,rest
4.58,149,0.12,0.12,rest
4.59,146,0.12,0.12,rest
4.6,150,0.12,0.12,rest
4.61,148,0.12,0.12,rest
4.62,151,0.12,0.12,rest
4.63,153,0.12,0.12,rest
4.64,150,0.12,0.12,rest
4.65,152,0.12,0.12,rest
4.66,160,0.13,0.12,rest
4.67,169,0.14,0.13,rest
4.68,172,0.14,0.14,rest
4.69,190,0.15,0.14,rest
4.7,188,0.15,0.15,rest
4.71,192,0.15,0.15,rest
4.72,205,0.17,0.16,active
4.73,233,0.19,0.17,active
4.74,288,0.23,0.2,active
4.75,302,0.24,0.23,active
4.76,325,0.26,0.25,active
4.77,305,0.25,0.25,active
4.78,395,0.32,0.28,active
4.79,498,0.4,0.34,active
4.8,573,0.46,0.41,active
4.81,677,0.55,0.48,active
4.82,842,0.68,0.58,active
4.83,953,0.77,0.69,active
4.84,974,0.78,0.76,active
4.85,974,0.78,0.78,active
4.86,974,0.78,0.78,active
4.87,972,0.78,0.78,active
4.88,972,0.78,0.78,active
4.89,973,0.78,0.78,active
4.9,972,0.78,0.78,active
4.91,970,0.78,0.78,active
4.92,974,0.78,0.78,active
4.93,974,0.78,0.78,active
4.94,972,0.78,0.78,active
4.95,973,0.78,0.78,active
4.96,970,0.78,0.78,active
4.97,971,0.78,0.78,active
4.98,974,0.78,0.78,active
4.99,973,0.78,0.78,active
5.0,975,0.79,0.78,active
5.01,973,0.78,0.78,active
5.02,974,0.78,0.78,active
5.03,972,0.78,0.78,active
5.04,974,0.78,0.78,active
5.05,974,0.78,0.78,active
5.06,974,0.78,0.78,active
5.07,971,0.78,0.78,active
5.08,972,0.78,0.78,active
5.09,970,0.78,0.78,active
5.1,974,0.78,0.78,active
5.11,971,0.78,0.78,active
5.12,972,0.78,0.78,active
5.13,974,0.78,0.78,active
5.14,971,0.78,0.78,active
5.15,972,0.78,0.78,active
5.16,949,0.76,0.78,active
5.17,859,0.69,0.74,active
5.18,772,0.62,0.68,active
5.19,692,0.56,0.61,active
5.2,626,0.5,0.55,active
5.21,569,0.46,0.5,active
5.22,524,0.42,0.45,active
5.23,486,0.39,0.42,active
5.24,459,0.37,0.39,active
5.25,447,0.36,0.37,active
5.26,433,0.35,0.36,active
5.27,435,0.35,0.35,active
5.28,444,0.36,0.35,active
5.29,441,0.36,0.36,active
5.3,452,0.36,0.36,active
5.31,459,0.37,0.36,active
5.32,473,0.38,0.37,active
5.33,486,0.39,0.38,active
5.34,499,0.4,0.39,active
5.35,507,0.41,0.4,active
5.36,525,0.42,0.41,active
5.37,546,0.44,0.43,active
5.38,563,0.45,0.44,active
5.39,576,0.46,0.46,active
5.4,596,0.48,0.47,active
5.41,606,0.49,0.48,active
5.42,624,0.5,0.49,active
5.43,640,0.52,0.51,active
5.44,647,0.52,0.52,active
5.45,660,0.53,0.52,active
5.46,671,0.54,0.53,active
5.47,684,0.55,0.54,active
5.48,700,0.56,0.55,active
5.49,706,0.57,0.56,active
5.5,717,0.58,0.57,active
5.51,716,0.58,0.58,active
5.52,727,0.59,0.58,active
5.53,741,0.6,0.59,active
5.54,740,0.6,0.59,active
5.55,748,0.6,0.6,active
5.56,747,0.6,0.6,active
5.57,751,0.61,0.6,active
5.58,753,0.61,0.61,active
5.59,754,0.61,0.61,active
5.6,752,0.61,0.61,active
5.61,749,0.6,0.61,active
5.62,748,0.6,0.6,active
5.63,749,0.6,0.6,active
5.64,741,0.6,0.6,active
5.65,738,0.59,0.6,active
5.66,732,0.59,0.59,active
5.67,732,0.59,0.59,active
5.68,732,0.59,0.59,active
5.69,721,0.58,0.59,active
5.7,717,0.58,0.58,active
5.71,707,0.57,0.58,active
5.72,704,0.57,0.57,active
5.73,699,0.56,0.57,active
5.74,687,0.55,0.56,active
5.75,682,0.55,0.55,active
5.76,668,0.54,0.55,active
5.77,666,0.54,0.54,active
5.78,663,0.53,0.54,active
5.79,649,0.52,0.53,active
5.8,643,0.52,0.52,active
5.81,632,0.51,0.52,active
5.82,626,0.5,0.51,active
5.83,621,0.5,0.5,active
5.84,608,0.49,0.5,active
5.85,602,0.49,0.49,active
5.86,590,0.48,0.48,active
5.87,582,0.47,0.47,active
5.88,578,0.47,0.47,active
5.89,564,0.45,0.46,active
5.9,556,0.45,0.45,active
5.91,547,0.44,0.45,active
5.92,541,0.44,0.44,active
5.93,538,0.43,0.44,active
5.94,522,0.42,0.43,active
5.95,514,0.41,0.42,active
5.96,500,0.4,0.41,active
5.97,496,0.4,0.4,active
5.98,493,0.4,0.4,active
5.99,478,0.39,0.39,active
6.0,471,0.38,0.39,active
6.01,459,0.37,0.38,active
6.02,453,0.37,0.37,active
6.03,451,0.36,0.37,active
6.04,440,0.35,0.36,active
6.05,429,0.35,0.35,active
6.06,414,0.33,0.34,active
6.07,410,0.33,0.33,active
6.08,400,0.32,0.33,active
6.09,392,0.32,0.32,active
6.1,384,0.31,0.31,active
6.11,374,0.3,0.31,active
6.12,368,0.3,0.3,active
6.13,362,0.29,0.3,active
6.14,349,0.28,0.29,active
6.15,346,0.28,0.28,active
6.16,336,0.27,0.28,active
6.17,334,0.27,0.27,active
6.18,331,0.27,0.27,active
6.19,315,0.25,0.26,active
6.2,314,0.25,0.26,active
6.21,304,0.24,0.25,active
6.22,300,0.24,0.25,active
6.23,298,0.24,0.24,active
6.24,289,0.23,0.24,active
6.25,283,0.23,0.23,active
6.26,276,0.22,0.23,active
6.27,274,0.22,0.22,active
6.28,274,0.22,0.22,active
6.29,261,0.21,0.22,active
6.3,261,0.21,0.21,active
6.31,253,0.2,0.21,active
6.32,250,0.2,0.2,active
6.33,248,0.2,0.2,active
6.34,242,0.2,0.2,active
6.35,239,0.19,0.2,active
6.36,230,0.19,0.19,active
6.37,231,0.19,0.19,active
6.38,230,0.19,0.19,active
6.39,222,0.18,0.18,active
6.4,222,0.18,0.18,active
6.41,214,0.17,0.18,active
6.42,215,0.17,0.17,active
6.43,215,0.17,0.17,active
6.44,206,0.17,0.17,active
6.45,205,0.17,0.17,active
6.46,201,0.16,0.16,active
6.47,201,0.16,0.16,active
6.48,200,0.16,0.16,rest
6.49,195,0.16,0.16,rest
6.5,194,0.16,0.16,rest
6.51,187,0.15,0.15,rest
6.52,188,0.15,0.15,rest
6.53,190,0.15,0.15,rest
6.54,183,0.15,0.15,rest
6.55,185,0.15,0.15,rest
6.56,180,0.15,0.15,rest
6.57,180,0.15,0.15,rest
6.58,180,0.15,0.15,rest
6.59,177,0.14,0.14,rest
6.6,177,0.14,0.14,rest
6.61,171,0.14,0.14,rest
6.62,175,0.14,0.14,rest
6.63,174,0.14,0.14,rest
6.64,169,0.14,0.14,rest
6.65,173,0.14,0.14,rest
6.66,169,0.14,0.14,rest
6.67,167,0.13,0.14,rest
6.68,168,0.14,0.14,rest
6.69,166,0.13,0.13,rest
6.7,165,0.13,0.13,rest
6.71,164,0.13,0.13,rest
6.72,167,0.13,0.13,rest
6.73,168,0.14,0.13,rest
6.74,162,0.13,0.13,rest
6.75,167,0.13,0.13,rest
6.76,163,0.13,0.13,rest
6.77,164,0.13,0.13,rest
6.78,163,0.13,0.13,rest
6.79,162,0.13,0.13,rest
6.8,162,0.13,0.13,rest
6.81,161,0.13,0.13,rest
6.82,163,0.13,0.13,rest
6.83,164,0.13,0.13,rest
6.84,161,0.13,0.13,rest
6.85,165,0.13,0.13,rest
6.86,160,0.13,0.13,rest
6.87,161,0.13,0.13,rest
6.88,164,0.13,0.13,rest
6.89,160,0.13,0.13,rest
6.9,161,0.13,0.13,rest
6.91,160,0.13,0.13,rest
6.92,161,0.13,0.13,rest
6.93,158,0.13,0.13,rest
6.94,158,0.13,0.13,rest
6.95,161,0.13,0.13,rest
6.96,159,0.13,0.13,rest
6.97,159,0.13,0.13,rest
6.98,158,0.13,0.13,rest
6.99,178,0.14,0.13,rest
7.0,187,0.15,0.14,rest
7.01,192,0.15,0.15,rest
7.02,222,0.18,0.16,active
7.03,226,0.18,0.18,active
7.04,216,0.17,0.18,active
7.05,222,0.18,0.18,active
7.06,224,0.18,0.18,active
7.07,246,0.2,0.19,active
7.08,365,0.29,0.23,active
7.09,417,0.34,0.29,active
7.1,430,0.35,0.33,active
7.11,504,0.41,0.37,active
7.12,590,0.48,0.42,active
7.13,666,0.54,0.49,active
7.14,750,0.6,0.55,active
7.15,872,0.7,0.63,active
7.16,972,0.78,0.72,active
7.17,972,0.78,0.77,active
7.18,972,0.78,0.78,active
7.19,969,0.78,0.78,active
7.2,974,0.78,0.78,active
7.21,970,0.78,0.78,active
7.22,974,0.78,0.78,active
7.23,975,0.79,0.78,active
7.24,973,0.78,0.78,active
7.25,972,0.78,0.78,active
7.26,972,0.78,0.78,active
7.27,971,0.78,0.78,active
7.28,973,0.78,0.78,active
7.29,971,0.78,0.78,active
7.3,973,0.78,0.78,active
7.31,974,0.78,0.78,active
7.32,971,0.78,0.78,active
7.33,974,0.78,0.78,active
7.34,974,0.78,0.78,active
7.35,973,0.78,0.78,active
7.36,970,0.78,0.78,active
7.37,970,0.78,0.78,active
7.38,955,0.77,0.78,active
7.39,886,0.71,0.75,active
7.4,808,0.65,0.7,active
7.41,737,0.59,0.64,active
7.42,669,0.54,0.58,active
7.43,609,0.49,0.53,active
7.44,551,0.44,0.48,active
7.45,502,0.4,0.44,active
7.46,458,0.37,0.4,active
7.47,419,0.34,0.36,active
7.48,390,0.31,0.33,active
7.49,365,0.29,0.31,active
7.5,347,0.28,0.29,active
7.51,327,0.26,0.28,active
7.52,322,0.26,0.27,active
7.53,322,0.26,0.26,active
7.54,315,0.25,0.26,active
7.55,316,0.25,0.26,active
7.56,314,0.25,0.25,active
7.57,318,0.26,0.25,active
7.58,326,0.26,0.26,active
7.59,328,0.26,0.26,active
7.6,345,0.28,0.27,active
7.61,350,0.28,0.28,active
7.62,360,0.29,0.28,active
7.63,374,0.3,0.29,active
7.64,378,0.3,0.3,active
7.65,390,0.31,0.31,active
7.66,396,0.32,0.31,active
7.67,406,0.33,0.32,active
7.68,419,0.34,0.33,active
7.69,421,0.34,0.34,active
7.7,433,0.35,0.34,active
7.71,435,0.35,0.35,active
7.72,445,0.36,0.35,active
7.73,455,0.37,0.36,active
7.75,458,0.37,0.37,active
7.75,469,0.38,0.37,active
7.76,468,0.38,0.38,active
7.77,473,0.38,0.38,active
7.78,484,0.39,0.38,active
7.79,484,0.39,0.39,active
7.8,491,0.4,0.39,active
7.81,488,0.39,0.39,active
7.82,488,0.39,0.39,active
7.83,494,0.4,0.4,active
7.84,491,0.4,0.4,active
7.85,496,0.4,0.4,active
7.86,492,0.4,0.4,active
7.87,495,0.4,0.4,active
7.88,496,0.4,0.4,active
7.89,491,0.4,0.4,active
7.9,492,0.4,0.4,active
7.91,484,0.39,0.39,active
7.92,482,0.39,0.39,active
7.93,488,0.39,0.39,active
7.94,480,0.39,0.39,active
7.95,480,0.39,0.39,active
7.96,474,0.38,0.38,active
7.97,469,0.38,0.38,active
7.98,473,0.38,0.38,active
7.99,463,0.37,0.38,active
8.0,464,0.37,0.38,active
8.01,456,0.37,0.37,active
8.02,451,0.36,0.37,active
8.03,453,0.37,0.36,active
8.04,440,0.35,0.36,active
8.05,437,0.35,0.36,active
8.06,431,0.35,0.35,active
8.07,424,0.34,0.35,active
8.08,422,0.34,0.34,active
8.09,411,0.33,0.34,active
8.1,411,0.33,0.33,active
8.11,403,0.32,0.33,active
8.12,399,0.32,0.32,active
8.13,397,0.32,0.32,active
8.14,385,0.31,0.32,active
8.15,384,0.31,0.31,active
8.16,377,0.3,0.31,active
8.17,373,0.3,0.3,active
8.18,368,0.3,0.3,active
8.19,360,0.29,0.29,active
8.2,362,0.29,0.29,active
8.21,355,0.29,0.29,active
8.22,346,0.28,0.28,active
8.23,348,0.28,0.28,active
8.24,336,0.27,0.28,active
8.25,336,0.27,0.27,active
8.26,326,0.26,0.27,active
8.27,320,0.26,0.26,active
8.28,319,0.26,0.26,active
8.29,309,0.25,0.25,active
8.3,304,0.24,0.25,active
8.31,297,0.24,0.24,active
8.32,292,0.24,0.24,active
8.33,290,0.23,0.24,active
8.34,278,0.22,0.23,active
8.35,279,0.22,0.23,active
8.36,270,0.22,0.22,active
8.37,263,0.21,0.22,active
8.38,261,0.21,0.21,active
8.39,254,0.2,0.21,active
8.4,256,0.21,0.21,active
8.41,247,0.2,0.2,active
8.42,243,0.2,0.2,active
8.43,245,0.2,0.2,active
8.44,235,0.19,0.19,active
8.45,235,0.19,0.19,active
8.46,231,0.19,0.19,active
8.47,223,0.18,0.18,active
8.48,224,0.18,0.18,active
8.49,220,0.18,0.18,active
8.5,217,0.17,0.18,active
8.51,213,0.17,0.17,active
8.52,211,0.17,0.17,active
8.53,207,0.17,0.17,active
8.54,201,0.16,0.17,active
8.55,206,0.17,0.16,active
8.56,201,0.16,0.16,active
