timestamp,raw_value,emg_voltage,filtered_value,muscle_state
7.47,207,0.17,0.17,rest
7.48,207,0.17,0.17,rest
7.49,205,0.17,0.17,rest
7.5,204,0.16,0.17,rest
7.51,205,0.17,0.16,rest
7.52,197,0.16,0.16,rest
7.53,202,0.16,0.16,rest
7.54,192,0.15,0.16,rest
7.55,198,0.16,0.16,rest
7.56,206,0.17,0.16,rest
7.57,205,0.17,0.16,rest
7.58,203,0.16,0.16,rest
7.59,200,0.16,0.16,rest
7.6,204,0.16,0.16,rest
7.61,209,0.17,0.17,rest
7.62,213,0.17,0.17,rest
7.63,232,0.19,0.18,rest
7.64,220,0.18,0.18,rest
7.65,218,0.18,0.18,rest
7.66,224,0.18,0.18,rest
7.67,250,0.2,0.19,rest
7.68,247,0.2,0.2,rest
7.69,251,0.2,0.2,active
7.7,239,0.19,0.2,rest
7.71,237,0.19,0.19,rest
7.72,247,0.2,0.19,rest
7.73,240,0.19,0.2,rest
7.74,247,0.2,0.2,rest
7.75,259,0.21,0.2,active
7.76,258,0.21,0.21,active
7.77,244,0.2,0.2,rest
7.78,249,0.2,0.2,rest
7.79,246,0.2,0.2,rest
7.8,258,0.21,0.2,active
7.81,249,0.2,0.2,rest
7.82,251,0.2,0.2,active
7.83,236,0.19,0.2,rest
7.84,238,0.19,0.19,rest
7.85,243,0.2,0.19,rest
7.86,245,0.2,0.2,rest
7.87,242,0.2,0.2,rest
7.88,253,0.2,0.2,active
7.89,248,0.2,0.2,rest
7.9,248,0.2,0.2,rest
7.91,251,0.2,0.2,active
7.92,248,0.2,0.2,rest
7.93,250,0.2,0.2,rest
7.94,246,0.2,0.2,rest
7.95,244,0.2,0.2,rest
7.96,233,0.19,0.19,rest
7.97,228,0.18,0.19,rest
7.98,234,0.19,0.19,rest
7.99,230,0.19,0.19,rest
8.0,220,0.18,0.18,rest
8.01,215,0.17,0.18,rest
8.02,208,0.17,0.17,rest
8.03,202,0.16,0.17,rest
8.04,198,0.16,0.16,rest
8.05,188,0.15,0.16,rest
8.06,189,0.15,0.15,rest
8.07,185,0.15,0.15,rest
8.08,190,0.15,0.15,rest
8.09,183,0.15,0.15,rest
8.1,186,0.15,0.15,rest
8.11,189,0.15,0.15,rest
8.12,183,0.15,0.15,rest
8.13,182,0.15,0.15,rest
8.14,180,0.15,0.15,rest
8.15,177,0.14,0.14,rest
8.16,175,0.14,0.14,rest
8.17,175,0.14,0.14,rest
8.18,175,0.14,0.14,rest
8.19,176,0.14,0.14,rest
8.2,189,0.15,0.15,rest
8.21,185,0.15,0.15,rest
8.22,181,0.15,0.15,rest
8.23,194,0.16,0.15,rest
8.24,186,0.15,0.15,rest
8.25,181,0.15,0.15,rest
8.26,185,0.15,0.15,rest
8.27,186,0.15,0.15,rest
